topic,text_id,doc
8,1086246,"si el barsa gana este partido, me pongo de foto de perfil durante una semana la foto respondiendo este twit que tenga más likes"
8,1087791,si gana el barsa le escribo
8,1088309,confio en que gane el barsa❤️💙
9,1088170,La UEFA pide información por el 'caso Negreira' a la Federación Española https://t.co/gPlMMDFPoX vía @TheObjective_es
9,1082664,"La UEFA ha pedido información por el ‘caso Negreira’ a la Federación Española
https://t.co/IrgajM5MJ0 https://t.co/HVZufCxsZX"
9,1086418,"La @UEFAcom_es ha requerido a la @rfef toda la información pertinente sobre el 'caso Negreira', con lo que la sombra de una sanción importante planea sobre el Camp Nou https://t.co/k3DKNjghL8 https://t.co/mkY8Cu83Et"
9,1087692,La UEFA solicita a la RFEF información del caso Negreira https://t.co/k58pIQimx5
9,1087971,"UEFA, pidió información a la Federación Española sobre el “Caso Negreira”
https://t.co/vTl5BN8sBk"
9,1088370,Espagne : la Fédération a transmis des informations à l'UEFA sur l'affaire Negreira
9,1088373,"Espagne : la Fédération a transmis des informations à l'UEFA sur l'affaire Negreira
Source : L'Equipe  #123INFO
https://t.co/EqBnzZ1ctO"
9,1088412,Espagne : la Fédération a transmis des informations à l'UEFA sur l'affaire Negreira https://t.co/v0AuMUmej3 https://t.co/tjKazM3aVb
9,1088417,Pide UEFA información por el 'caso Negreira' a la RFEF https://t.co/UQlhMT5c3b
9,1088423,Espagne : la Fédération a transmis des informations à l'UEFA sur l'affaire Negreira https://t.co/wRegpIaGBA
10,1087367,Los negreira boys
10,1082804,Los putos Negreira’s boys
10,1083093,Entre los Negreira Boy's y las menciones de los Catanazis me están provocando hipogonadismo primario. Noche horrible.
10,1085921,LOS NEGREIRA BOYS CLARO QUE SÍ
10,1086458,Negreira's Boys en todo su esplendor
10,1087283,Los Negreira Boys van con todo
10,1084580,Madre mía los Negreira Boys
10,1086609,Los negreira boys
10,1086896,Los Negreira's boys están en su prime
10,1086964,Los Negreira boys me tienen calientisimo
11,1081740,"Menudo sinvergüenza!! 😡😡Justificando un acto demostrado y corrupto mantenido durante 18 años, con una suposición basada en un comentario del vendido de Iturralde, ese puso a caer de un burro a Estrada Fernández por presentar una demanda contra Negreira https://t.co/0I2Js9ZSdP"
11,1089170,"La investigación interna del CTA va a consistir en salvar su culo y limpiarse las manos. Apoyo a muerte a Estrada Fernandez, que va a los juzgados que es donde tiene que ir y no es cómplice de las cloacas de la federación y el CTA. #Jugones #CorrupcionEnLaFederacion #Negreira"
11,1088906,"Después de la comparecencia de hoy del presidente del CTA y de apartar al que puso una querella a Negreira
Pienso que la operación salvar al soldado Varça ha empezado, tanto la RFEF, como el CTA, harán lo posible para que no les salpique el villarato y ahora el escándalo arbitrla"
11,1087917,Estrada Fernández presenta una querella sobre el 'Caso Negreira' que paraliza la investigación de la Fiscalía https://t.co/2sjovESWVS
11,1089555,"Enhorabuena a Fernández estrada por haber conseguido que la fiscalía no pueda seguir investigando en el caso Negreira 
https://t.co/rjikkgoLSk"
11,1089611,"El CTA protege la corrupción del CTA.

El @CTARFEF castiga a Estrada Fernández, y le deja sin VAR, por denunciar a Negreira, corrupto exmiembro del CTA.

Todos están en el ajo, esperemos que se investigue y caigan todos los implicados.

#ArbitrosCorruptos https://t.co/QyXne7pknU"
11,1089632,"El CTA proteja la corrupción del CTA.

El @CTARFEF castiga a Estrada Fernández, y le deja sin VAR, por denunciar a Negreira, corrupto exmiembro del CTA.

Todos están en el ajo, esperemos que se investigue y caigan todos los implicados.

#ArbitrosCorruptos https://t.co/1U51VmHL6Q"
11,1089815,"Ya se cargaron a Estrada Fernández por denunciar el caso Negreira de forma particular.

Un solo valiente. Fácil solución. Al paredón. Que siga la corruptela."
11,1089617,"El CTA protege  la corrupción del CTA.

El @CTARFEF castiga a Estrada Fernández, y le deja sin VAR, por denunciar a Negreira, corrupto exmiembro del CTA.

Todos están en el ajo, esperemos que se investigue y caigan todos los implicados.

#ArbitrosCorruptos https://t.co/bcP8KEPVIV"
11,1089619,CASO NEGREIRA |  Estrada Fernández pasa a la 'nevera' tras su querella individual contra Negreira https://t.co/z2GFRdyyzE https://t.co/Ty7TFqrBD8
12,1082902,"Xavi es el primer entrenador ‘de la casa’ que veo dinamitar el famoso estilo Barsa por el de encerrarse atrás cuando eres peor con el balón de toda la vida. Me alegro, porque esto debería ser así. Pero que no nos cuente milongas de que no quería este partido."
12,1082941,El Xavi q iba a enamorar con su juego….Nunca he visto a ningún barsa jugar así…
12,1083671,El Barsa no puede ni debe jugar así. Yo confío en Xavi por la ideología y el estilo; hoy se ha sacrificado todo eso.
12,1083257,"Hoy el Barsa no quería que pasarán cosas y lo han conseguido, por ese lado perfecto. Con tantas bajas me parece un buen planteamiento por parte de Xavi ante un equipo que tampoco tiene fútbol, sólo viven de la épica."
12,1084233,"Si hace unos años nos dicen que el Barsa iba a jugar así y con Xavi (jugón por excelencia) de entrenador, no nos lo hubiéramos creído nadie.
Qué manera de competir, qué manera de defender!
Y chapeau por Xavi adaptándose a las circunstancias de su equipo para poder competir así."
12,1084802,"El Barsa toda la segunda parte defendiendo y saliendo a la contra, ese el estilo. Xavi debe estar muy orgulloso."
12,1084812,Xavi vende que el barsa juega bien y estan mas muertos que la reina Isabel
12,1085135,"Buen día para retratar a twitter Barsa. Como pasó con Guardiola el año pasado, careta fuera de Xavi."
12,1084890,El Barsa de los contraataques de Xavi el dios de la posesión
12,1085061,"Xavi hoy si gana el barsa dices que han estado bien, madre mía si parece el barsa un equipo de preferente"
13,1087058,gol del barsa VAMOOO
13,1087151,GOL DEL BARSA
13,1087163,El gol del barsa de ahora? Xddd
13,1088602,"jajaja sí hombre, qué objetivo, en la puta vida 6 de esos jugadores son mejores que los del Barsa https://t.co/kdt36NuAXS"
13,1086961,"Uy un gol del Barsa tipo Barsa, que recuerdos :)"
13,1087100,Gol del barsa. Presión alta y de rebote en contra. Minuto 26
13,1087123,"Gol del Barsa, ni se cotizaba."
13,1087137,"amarilla inventada 
gol del barsa 
SIIUUUUUU"
13,1087204,Gol de Barsa encima ☠️
13,1087209,gol del barsa jajajaja
14,1081268,Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona https://t.co/wJ4ZghbwLG
14,1081389,"Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona
@elmundoes https://t.co/lZHDm8Khco"
14,1088542,Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona https://t.co/4f0YgF9Y5P
14,1089024,Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona  https://t.co/XFIfbWdsbe
14,1089698,El Mundo: Exclusiva. Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona.
14,1090140,Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona | Fútbol https://t.co/vWqtroE4fn
14,1081232,"Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona

https://t.co/U7To4L5cnn"
14,1081244,Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona https://t.co/9n0Y510mOC
14,1089833,Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona https://t.co/HWmFEMQvAi
14,1089902,Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona https://t.co/8YFgC0ZRYU
15,1086190,a este también le pagaba Negreira ??
15,1084841,Al hijo de puta este del árbitro creo que le tiene que seguir pagando Negreira desde alguna empresa con sede en Kulan Bator
15,1085928,la suscripción a Negreira cuánto dura?
15,1086351,todavía sirven los pagos a Negreira??? 😡😡😡
15,1087256,Los pagos a Negreira no pararon en 2018
15,1086594,Negreira reçoit toujours les chèques. Ça souffre de rien.
15,1088981,Negreira quiere un aumento de sueldo... https://t.co/DnUBbTfFRL
15,1087107,Esta la paga Negreira
15,1090047,"Pobre Negreira, seguía haciendo videos y no le pagaban... https://t.co/0avR2mCrxU"
15,1090060,"Que no le paguen a Negreira (exprimido y ya inservible), no significa que no le estén pagando al que mande ahora. https://t.co/Co95yECkHt"
16,1084887,"⚽ Real Madrid 🇪🇦 (0) - Barsa (1) minuto 69,Madrid, Barcelona perdió una oportunidad, en un saque lateral cerca de la portería !"
16,1081713,"🇪🇺Youth League, octavos de final🏆
Minuto 75
⚽🇪🇦Barcelona 0-2 AZ🇳🇱

El 🇪🇦Barcelona se queda con 10

🇪🇺 no es 🇪🇦, no está Negreira

De momento no habría Clásico en Barcelona https://t.co/uX0VTHqhRo"
16,1084089,"⚽ Real Madrid 🇪🇦 (0) - Barsa (1) minuto 96,  fin del partido !"
16,1084823,"⚽ Real Madrid 🇪🇦 (0) - Barsa (1) minuto 70, Barcelona pierde otra oportunidad, tiro a portería  despejado por Courtois !"
16,1085232,"⚽ Real Madrid 🇪🇦 (0) - Barsa (1) minuto 53, gana Barcelona con autogol de Militao, tarjeta amarilla para Nacho"
16,1085041,"⚽ Real Madrid 🇪🇦 (0) - Barsa (1) minuto 62,Madrid 🇪🇦  buscando el empate, varios córner seguidos a favor del Madrid 🇪🇦, sin conseguir el objetivo!"
16,1085676,"⚽ Real Madrid 🇪🇦 (0) - Barsa (1) final del 1T, gana Barcelona con autogol de Militao !  #CopaDelRey"
16,1087254,"⚽ Real Madrid 🇪🇦 (0) - Barsa (0) minuto 25 ,  gol anulado al Barcelona por fuera de juego!  #CopaDelRey"
16,1087702,⚽ Real Madrid 🇪🇦 (0) - Barsa (0) minuto 9:19  #CopaDelRey
16,1087652,"⚽ Real Madrid 🇪🇦 (0) - Barsa (0) minuto 12,  gol anulado de Benzema por fuera de juego!  #CopaDelRey"
17,1082592,Ancelotti tenia que haber sido césado después del ridículo en la Supercopa y por no echarle le va a regalar al Barsa la liga y la copa!!!
17,1083552,"Ancelotti tiene un problema en los enfrentamientos contra el Barsa, ya sea un Barsa ofensivo (0-4 temporada pasada), de toque (final Supercopa) o encerrado (hoy).
Y en el Camp Nou tiene dos partidos clave, tanto en Copa como en Liga. 
A ver cómo soluciona el entuerto."
17,1084516,"SOLO IMAGINATE, que le daban el the best a Ancelotti y perdia dos dias despues contra eb Barsa en copa del rey jajajajaja"
17,1085948,"Ancelotti hdp, boto 45 min. contra el peor barsa de la historia, hasta el marista le ganaba el primer tiempo."
17,1083312,Que cagón Ancelotti. Miedo a este barsa.
17,1083316,"Ancelotti fuera ya por Dios, no es capaz de gestionar un partido que era para ganarle 3-0 al Barsa"
17,1083868,"Sinceramente, que contra dos de los peores Atleti y Barsa de los últimos tiempos empates y pierdas en casa es para que la cabeza de Ancelotti corra peligro..."
17,1084056,Ancelotti cagón. El peor Barsa de toda la temporada. Y NI CON ESAS
17,1084141,"A final de temporada Ancelotti Gracias pero Chao! 

Que partido tan mediocre con un barsa más mediocre aún"
17,1084833,Genialidad de Ancelotti de mandar a Camavinga al LI y Kroos de 5 para que el barsa tenga autopista por el medio
18,1081051,Quiero más cositas del caso Negreira.
18,1081462,Entonces lo del caso negreira fue un boom que ya ha pasado no? Poco a poco se va olvidando y aquí no ha pasado na
18,1086317,DESTAPEN EL CASO NEGREIRA
18,1081500,This Negreira case is being blown outta proportion beyond belief https://t.co/4pbslPaIp4
18,1082445,del “Caso Negreira” mi amigo @RockJovallos no comenta nada 😶 https://t.co/H2O1AOtX0b
18,1089823,"Este fue el único que hablo sobre el caso Negreira no?

☠️ https://t.co/xbFjCErF0Y"
18,1087749,A puntito de ser víctimas del caso Negreira 😭😭😭 https://t.co/xgJmW99H3y
18,1088266,Caso negreira...... Vaya poca verwenza https://t.co/LtNPu7LXhB
18,1088288,"Vaya, el único que puso querella por el caso Negreira. La casualidad... https://t.co/Xe2AiTAaGL"
18,1088434,Hoy a las 21:00 en TVE echan la explicación de estas dos últimas semanas de Caso Negreira hasta en la sopa.
19,1082021,⚽ ¿Puede la UEFA dejar al FC Barcelona sin competiciones europeas? Un abogado revela en qué casos podría suceder tras el 'caso Negreira' https://t.co/HiViktqyv1
19,1082094,La UEFA irrumpe en el caso Negreira: ¿por qué el Barça sí puede ser sancionado deportivamente en Europa? https://t.co/ud4E9q2ITf
19,1082185,El Barça no teme sanciones de UEFA y FIFA por el tema 'Negreira' - SPORT https://t.co/2CIEVqGVo1
19,1082270,La #UEFA irrumpe en el caso #Negreira: ¿por qué el Barça sí puede ser sancionado deportivamente en Europa? https://t.co/k2EBya7YHv
19,1086273,La UEFA irrumpe en el caso Negreira: ¿por qué el Barça sí puede ser sancionado deportivamente en Europa? https://t.co/OhtejV5GA0
19,1088976,El Barça no teme sanciones de UEFA y FIFA por el tema 'Negreira' https://t.co/K0y9zownZ8 https://t.co/KUn3rS7lYv
19,1089599,El Barça no teme sanciones de UEFA y FIFA por el tema 'Negreira' https://t.co/9bO4gzas3M https://t.co/VJEy3jB8PY
19,1089614,"📌 FC Barcelona excludes all sports sanctions because of the ""Negreira case"" because the case is limited to Spain and as long as it does not extend to other European competitions, neither FIFA nor UEFA can intervene! ❌ [sport] https://t.co/CgbaUOY7lI"
19,1089893,El Barça no teme sanciones de UEFA y FIFA por el tema 'Negreira' https://t.co/U1LBcT8Eu6
19,1089954,"El Barça no teme sanciones de UEFA y FIFA por el tema ‘Negreira’ https://t.co/FbUQYLTRcu

02/03/2023 a las 11:02 CET El caso es estrictamente nacional y los organismos del fútbol sólo podrían entrar si hay afectación internacional Además, el club azulgrana antes debería estar c… https://t.co/Gz14qw5voT"
20,1081590,Cojed ejemplo de cómo atacar al Barsa. https://t.co/Vqefak5YkM
20,1080985,ESTE ASUNTO  SUCIO DEL BARSA  SE ENRREDA MAS https://t.co/MhT9QYC4L2
20,1081541,Como el Barsa https://t.co/sSZkN3X7jG
20,1081861,Expectativas / Realidad vs Barsa: https://t.co/x2ShJIQ9IF
20,1081882,La consigna desde arriba es no ir en contra del Barsa https://t.co/ByWKUlKGns
20,1086007,El barsa si sacase un juego https://t.co/9jBkUEVKh0
20,1083068,asi gana el barsa https://t.co/f9d3toaF25
20,1084999,Así que este es el estilo Barsa https://t.co/xo16r0vMLz
20,1088136,barsa of course https://t.co/c1Olbg91ik
20,1089546,"Con que el Barsa cambie su chip al de todos los jueves, capaz ni hace falta jiji https://t.co/U1ohzbYVgP"
21,1081367,"Negreira sacaba 20.000 euros cada mes, pero su ex mujer no olía un duro. 

¿Dónde iría el dinero? 

A una ONG fijo"
21,1081330,"🔴 ATENCIÓN ENCUESTA 
Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del FC Barcelona. La Fiscalía constata que no tiene ninguna propiedad a su nombre.
#barcagate
¿Dónde creen que acababa el dinero?"
21,1081392,"Negreira retiraba 20.000 euros cada mes en efectivo. Si lo sacaba de un cajero, imagino que se podrá trackear a dónde iba después. https://t.co/RHWqOCma4P"
21,1081398,Nueva exclusiva del Barçagate: Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona. A quién pagaba con ese dinero negro luego? https://t.co/r06M3Yv9rw
21,1088377,"Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona
Fiscalía considera ""escandalosas"" las disposiciones en efectivo. Las facturas siguieron llegando tras romper la relación, que habría dilapidado los 6,6 millones"
21,1088604,Enríquez Negreira retiraba 20.000 euros mensuales mientras cobraba del Barça: ¿A dónde iba ese dinero? https://t.co/9uAjvEGH4u
21,1089641,Enríquez Negreira retiraba 20.000 euros mensuales mientras cobraba del Barça: ¿A dónde iba ese dinero? https://t.co/CLZyvwo062
21,1089972,¡BOMBAZO! NEGREIRA RETIRABA 20 MIL EUROS AL MES MIENTRAS LE PAGABA EL BA... https://t.co/wME87Z2uw1 via @YouTube
21,1090010,"🤔¿PARA QUÉ SACABA NEGREIRA 20.000€ MENSUALES DE CAJEROS AUTOMÁTICOS? 
#barçagate

VÍDEO COMPLETO➡️https://t.co/9ph9Fu1DOA 

Avance del Vídeo⬇️⬇️⬇️ https://t.co/cavkKETqdJ"
21,1089950,"La otra Mafia; el fúrgol.
Enríquez Negreira retiraba 20․000 euros mensuales mientras cobraba del Barça: ¿A dónde iba ese dinero? https://t.co/H9oYXLsgP0 vía @Periodistadigit"
22,1085204,Ehhh pero luego es el barsa que paga árbitros https://t.co/C7G4HOXaZJ
22,1085356,el barsa puede dejar de comprar árbitros?
22,1086249,"Ya vuelven los del barsa a pagar a los árbitros? Por cierto, el Gavi este es lo más guarro que he visto en años"
22,1081948,Parece que el Barsa no solo compra árbitros. Os presento a una prostituta intelectual. https://t.co/L6PnmN1ayc
22,1084131,Y luego es el barsa el q compra árbitros manda huevos
22,1086640,Al parecer el barsa lleva desde 2011 comprando árbitros y no han parado
22,1086652,ns si el barsa maneja más dinero o más árbitros
22,1086717,veo que lo de comprar árbitros no se le ha olvidado al barsa
22,1086750,Los árbitros siguen en nomina del barsa?
22,1087020,El Barsa sigue pagando a los árbitros por BIZUN.
23,1082018,puto barsa de mierda
23,1084355,joda todo el barsa esta en el marco
23,1084105,Gg barsa
23,1084359,puto barsa
23,1086826,puta barsa
23,1087038,puto barsa
23,1088365,puto barsa siempre
23,1087202,Puto barsa de los cojones
23,1087218,Puto barsa de mierda
23,1087840,Puta barsa
24,1084088,"Vergüenza de arbitraje, perdonadas 2 rojas, a Vinicius y a Camavinga, da 5 min y se llega al 97.... Ahora hablad de Negreira, hijos de la gran puta."
24,1086697,"El arbitraje es de traca, amarillas perdonadas ya a Busquets y a Gavi, de verdad yo no entiendo porqué si ya no tienen a Negreira a sueldo"
24,1085338,Espérate que hay más de un negreira… vaya arbitraje!!!
24,1085443,"Vergüenza de arbitraje ,sigue Negreira"
24,1086146,Muy Negreira este arbitraje
24,1086372,"Madre mía el arbitraje, es flipante, siguen haciendo efecto los billetes a Negreira"
24,1087414,El arbitraje es muy de Negreira
24,1087308,Increíble el arbitraje lamentable que estamos teniendo en contra. Esta pitando NEGREIRA. OTRA VEZ
24,1087345,"Ya le sacaron la tarjeta a Vini. 
Negreira sigue teniendo influencia en el colectivo arbitral."
24,1088439,Hoy lo que más me preocupa es el arbitraje por lo acontecido con el tema Negreira. Pensando más allá con mucha visión… ojito y dios quiera que sea un buen partido “limpio”. Estamos en un blanco fácil y esto si lo voy hablar me sale de mis ovarios ir tres pasos alante de los hdp.
25,1087336,Negreira ball... #RealMadridBarcelona
25,1086301,Se está luciendo Munuera Negreira #RealMadridBarcelona @realmadrid
25,1080917,"Q venga q @realmadrid esta a toda maquina, eliminamos a Negreira Boys  el jueves @jotajordi13 https://t.co/FMYzukzIJV"
25,1083927,Conmigo no se sufría tanto. #ElClasico  #RealMadridBarcelona #Negreira
25,1086018,La primera parte termina con otro millón para Negreira #RealMadridBarça
25,1086809,#ElClasico #RealMadridBarcelona se ve que hoy también juega Negreira ...
25,1089657,"Si hoy gana el @realmadrid , habrán ganado a pesar de Negreira, si pierden, habrán perdido por culpa de Negreira...ellos siempre ganan. Son adorables en la Central Lechera...

#FelizJueves #RealMadridBarcelona"
