Topic,Words,Frequency,Timestamp
120,"shakira, gossip, topic, love, gh",43,2023-01-12
121,"sleeve, blue, vgele, dark, neckline",1,2023-01-12
123,"shakira, bzrp, session, music, #53",20,2023-01-12
124,"twingo, piqu, harbor, @pibedale, bomber",3,2023-01-12
125,"january, manuela, shakira, sara, funzo",5,2023-01-12
126,"casio, rolex, piqu, lighter, complement",4,2023-01-12
127,"piqu, woman, machist, punitivism, piquen",15,2023-01-12
129,"juventus, streamer, cock, sweat, #bzrpmusicsession",1,2023-01-12
130,"spike, arg, rip, peak, today",2,2023-01-12
132,"ugly, piqu, cute, gil, natural",12,2023-01-12
133,"shakira, love, fans, god, facture",39,2023-01-12
134,"shakira, grow, monetize, hope, wanted",32,2023-01-12
135,"piqu, hate, guaymalle, maletn, haters",15,2023-01-12
136,"sorority, shakira, @educaride, clara, relation",19,2023-01-12
138,"ferrari, twingo, piqu, jode, car",8,2023-01-12
139,"pike, shakira, fault, criticize, understood",20,2023-01-12
140,"shakira, hot, beautiful, hotter, sexy",39,2023-01-12
142,"lia, stefan, lexie, friendship, enemy",2,2023-01-12
143,"theme, piqu, shakira, qla, mala",14,2023-01-12
144,"pxta, kany, garcia, madre, shakira",1,2023-01-12
145,"shakira, elements, famous, career, relevant",4,2023-01-12
146,"women, toll, shakira, @shakira, #shakira",88,2023-01-12
149,"wall, tacos, spent, overcome, wake",1,2023-01-12
150,"monetize, shakira, tusa, money, profit",92,2023-01-12
151,"shak, piqu, shaki, sha, hate",43,2023-01-12
153,"sanz, alejandro, shakira, simulation, ideal",3,2023-01-12
154,"shakira, piqu, lilo, ovalemaaaaa, tierlist",13,2023-01-12
155,"ferran, sergi, busquets, xavi, alonso",1,2023-01-12
156,"shakira, cojudos, mijines, utttaaa, prettier",4,2023-01-12
157,"anthology, shakira, wrote, song, write",17,2023-01-12
159,"diss, track, shakira, drop, hottest",11,2023-01-12
160,"children, piqu, mother, mom, buster",13,2023-01-12
161,"boruto, mood, watch, today, wanted",1,2023-01-12
162,"shakira, mother, mom, milf, fernndez",37,2023-01-12
163,"eggs, shakira, likes, clara, casciari",14,2023-01-12
164,"playlist, minutes, shakira, coming, #nowplaying",1,2023-01-12
165,"queen, undisputed, bite, arrived, deserve",2,2023-01-12
171,"shakira, bizarrap, euros, earn, renault",3,2023-01-12
172,"shakira, tweet, twitter, session, retweet",43,2023-01-12
177,"memes, shakira, song, thing, day",33,2023-01-12
178,"piqu, dead, peace, gerard, rest",115,2023-01-12
179,"shakira, song, heard, simplest, embarrassing",8,2023-01-12
180,"infidelity, infide, piqu, domnguez, cochino",4,2023-01-12
181,"shakira, cement, deeper, learn, kilos",2,2023-01-12
183,"person, good, sound, shakira, @shakira",46,2023-01-12
185,"casio, shakira, incidentally, piqu, police",2,2023-01-12
186,"shakira, feel, yeri, auuuuuuuuuuuuu, mua",10,2023-01-12
187,"love, shakira, diosa, jajsjsjsjsjsjsj, jajsja",75,2023-01-12
189,"music, piqu, itch, splash, shakira",37,2023-01-12
192,"shakira, big, boogers, giant, huge",15,2023-01-12
193,"chant, singing, bro, song, shakira",1,2023-01-12
197,"hips, lie, shakira, santostruth, rejoice",4,2023-01-12
200,"pray, shakira, religion, pastor, goddess",63,2023-01-12
201,"team, piqu, neutral, childre, flag",10,2023-01-12
202,"calculator, casio, @elpachecale, boss, rolex",1,2023-01-12
203,"shakira, piqu, retur, return, coming",20,2023-01-12
205,"worth, shakira, @shakira, jajdbsksbsi, unquantifiable",23,2023-01-12
206,"team, shakira, piqu, chsm, #teamcasio",5,2023-01-12
207,"gelato, niece, piqu, bag, reservation",1,2023-01-12
209,"shakira, osea, temazo, pega, como",27,2023-01-12
210,"cuckold, shakira, dremon, worthy, queen",10,2023-01-12
211,"picnic, beach, time, andouille, socket",1,2023-01-12
212,"gelato, stock, amazon, bag, piqu",1,2023-01-12
213,"piqu, father, dad, grandfather, mebarak",10,2023-01-12
215,"spotify, tvia, abril, modem, blacklist",1,2023-01-12
219,"marrandas, fault, piqu, alves, twingo",1,2023-01-12
220,"boobongo, shakira, babo, #babo, video",1,2023-01-12
222,"ate, shakira, crumbs, left, eat",24,2023-01-12
223,"gelato, bag, pnk, pfkb, ongoing",1,2023-01-12
225,"spade, rip, #funado, salpic, kings",16,2023-01-12
229,"younger, shakira, piqu, antonio, forget",2,2023-01-12
232,"hahahahahahaha, threw, booed, long, pico",1,2023-01-12
235,"splash, shakira, music, love, song",50,2023-01-12
237,"blamelessly, word, employees, wor, shakira",1,2023-01-12
238,"selena, weeknd, shakira, piqu, balvin",2,2023-01-12
241,"paquita, neighborhood, collaboration, shakira, barrio",7,2023-01-12
244,"love, shakira, esqqq, prox, ooooooooo",20,2023-01-12
245,"championship, shakira, piqu, cup, champion",12,2023-01-12
252,"gelato, stock, amazon, bag, exclusive",1,2023-01-12
253,"infidelity, shakira, song, pure, puro",10,2023-01-12
256,"cringe, shakira, song, lot, hahahahgs",24,2023-01-12
257,"eggs, piqu, sucks, maple, minnows",9,2023-01-12
258,"salt, piqu, saltpique, saltpico, space",22,2023-01-12
260,"escracho, @casio0ficia, bizza, recover, #bzrpmusicsession",1,2023-01-12
261,"karma, pay, shakira, rua, arma",1,2023-01-12
263,"humble, moment, shakira, xdd, pair",2,2023-01-12
264,"residente, shakira, resident, beef, shooter",78,2023-01-12
266,"pico, angle, subtle, hahaha, peel",5,2023-01-12
267,"grudge, shakira, baby, resentful, song",26,2023-01-12
0,"miley, shakira, cyrus, song, flowers",275,2023-01-13
1,"macaque, piqu, photo, fb, cha",2,2023-01-13
2,"pike, barbecue, nightclub, drink, pool",19,2023-01-13
3,"@shakira, #shakira, shakira, #shakiraxbizarrap, #shakirabzrp",120,2023-01-13
4,"shakira, piqu, cheated, thing, unfaithful",154,2023-01-13
5,"shakira, mom, song, listen, singing",51,2023-01-13
6,"jam, shakira, jelly, eat, fridge",26,2023-01-13
8,"song, shakira, good, listen, love",84,2023-01-13
9,"stings, stung, bite, knee, bee",23,2023-01-13
10,"shakira, song, feminist, criticize, women",189,2023-01-13
11,"piqu, frahuman, hahajsjsjj, puppetcombo, swrefsz",43,2023-01-13
12,"shakira, piqu, talk, people, damn",109,2023-01-13
13,"song, shakira, piqu, dedicated, lyrics",74,2023-01-13
14,"sleepy, energy, spike, woke, clock",7,2023-01-13
15,"session, shakira, sessio, listen, ibiza",81,2023-01-13
16,"shakira, chigira, offf, dissse, pueltorros",40,2023-01-13
17,"song, shakira, bad, listen, terrible",38,2023-01-13
18,"rolex, casio, shakira, watch, #rolex",116,2023-01-13
19,"shakira, song, exes, dedicated, breakup",95,2023-01-13
20,"clara, shakira, chia, cha, song",52,2023-01-13
21,"shakira, song, head, listen, day",20,2023-01-13
22,"#lisamariepresley, #vibeftjimin, #inoticiascl, #chile, government",17,2023-01-13
23,", goddess, oooname, jueputaaaaaaaaaaaa, liao",34,2023-01-13
24,"karol, @karolg, shakira, collaboration, #karolg",9,2023-01-13
25,"piqu, shakira, mother, mom, song",25,2023-01-13
26,"casio, shakira, #casio, brand, song",167,2023-01-13
27,"tiktok, shakira, song, dance, choreography",23,2023-01-13
28,"clara, piqu, unfaithful, cheated, chia",9,2023-01-13
29,"shakira, invoice, billing, failed, crying",74,2023-01-13
30,"children, shakira, song, mother, father",98,2023-01-13
31,"shakira, @youtube, featuring, hd, relojezzz",23,2023-01-13
32,"cheated, shakira, holla, numerous, jimmy",10,2023-01-13
33,"league, kings, #kingsleague, piqu, @soylaucoronado",11,2023-01-13
34,"shakira, listen, song, singing, gym",26,2023-01-13
35,"wolf, shakira, guys, tuuuuuu, song",13,2023-01-13
36,"shakira, universe, colombia, arepa, cachapa",16,2023-01-13
37,"plagiarism, shakira, briella, accused, venezuelan",100,2023-01-13
38,"law, mother, neighbor, shakira, left",5,2023-01-13
39,"views, youtube, shakira, hours, record",55,2023-01-13
40,"gelato, piqu, rakuten, yen, tops",8,2023-01-13
41,"bzrp, shakira, session, song, listen",29,2023-01-13
42,"miu, museum, grammy, exhibition, #voltalucas",1,2023-01-13
43,"addicted, shakira, song, breakfast, absorbed",6,2023-01-13
44,"bizarrap, shakira, session, song, listen",39,2023-01-13
45,"itch, itchy, faa, throat, powder",5,2023-01-13
46,"women, shakira, @shakira, billing, #shakira",24,2023-01-13
47,"tour, concert, shakira, rbd, cuilacan",8,2023-01-13
48,"paquita, barrio, del, shakira, neighborhood",11,2023-01-13
49,"theme, shakira, song, burn, pain",48,2023-01-13
50,"neighbor, shakira, play, listen, song",12,2023-01-13
51,"shakira, looked, great, cerati, beg",18,2023-01-13
52,"zoey, #feypec, #__, #flowersmileycyrus, sugar",12,2023-01-13
53,"shakira, piqu, follow, instagram, obro",4,2023-01-13
55,"piqu, defend, unfaithful, men, women",27,2023-01-13
56,"dick, comp, semester, consideration, van",3,2023-01-13
57,"shakira, song, album, release, singing",18,2023-01-13
58,"piqu, furbo, indo, basto, forsa",10,2023-01-13
59,"shakira, miley, january, cyrus, start",25,2023-01-13
61,"ferrari, twingo, traded, shakira, renault",23,2023-01-13
62,"votorantim, #aliceinborderlands2, eiish, #aliceinborderland, bbb",4,2023-01-13
63,"children, shakira, piqu, worry, parents",63,2023-01-13
64,"peak, roc, contemplating, big, happened",2,2023-01-13
65,"photo, shakira, deleted, piqu, precisely",3,2023-01-13
66,"lethal, spotify, numbers, shakira, long",1,2023-01-13
67,"shakira, play, song, bodrio, loft",6,2023-01-13
68,"horns, shakira, monetize, category, richest",9,2023-01-13
69,"pickle, sextou, guys, woke, today",5,2023-01-13
70,"esse, nesse, piqu, @lusuaarezz, unfaithful",2,2023-01-13
71,"#pique, #shakira, #shakiraxbizarrap, piqu, #shakirabzrp",33,2023-01-13
72,"brand, shakira, market, song, advertising",43,2023-01-13
73,"twingo, piqu, arrived, league, kings",24,2023-01-13
74,"twingo, shakira, song, #twingo, @shakira",35,2023-01-13
75,"defend, piqu, people, vato, support",21,2023-01-13
76,"january, day, shakira, streak, dedicated",5,2023-01-13
77,"tax, treasury, shakira, debt, uh",34,2023-01-13
78,"aquarius, aquarian, shakira, astrology, saturn",14,2023-01-13
79,"shakira, year, younger, older, age",11,2023-01-13
80,"jam, piqu, shakira, jelly, discovered",11,2023-01-13
81,"birthday, parchs, puajsjajsajajajajajajajja, shakira, piqu",3,2023-01-13
82,"piqu, #serviciotecnico, xdxdx, #reparaciones, mientras",5,2023-01-13
83,"shakira, ahah, misaligned, countrymen, overnight",8,2023-01-13
84,"spanish, shakira, language, song, english",8,2023-01-13
85,"betrayed, shakira, mortals, discouraged, mere",7,2023-01-13
86,"piqu, day, silvestre, mustia, odalys",8,2023-01-13
87,"gelato, items, snidel, bag, lucky",2,2023-01-13
88,"piqu, idiot, vermin, imbecile, cynical",13,2023-01-13
89,"women, money, shakira, #preludio, @requenaaguilar",15,2023-01-13
90,"gym, brain, work, bit, lot",8,2023-01-13
91,"witch, house, law, mother, win",1,2023-01-13
92,"cari, shakira, pel, famous, triumph",2,2023-01-13
93,"parody, santoro, terelu, shakira, anchor",3,2023-01-13
96,"casio, piqu, hurt, hotter, #casio",37,2023-01-13
97,"song, piqu, singing, goat, listen",24,2023-01-13
98,"nano, snidel, lily, brown, universe",1,2023-01-13
99,"shakira, callas, joplin, soprano, papilloma",14,2023-01-13
100,"swallow, chew, mortify, shakira, gloating",6,2023-01-13
101,"davies, cup, kosmos, tennis, federation",29,2023-01-13
102,"queen, shakira, quee, song, period",20,2023-01-13
103,"chapo, innocent, shakira, piqu, aware",1,2023-01-13
104,"liar, beyonc, beautiful, texas, shakira",2,2023-01-13
105,"hurt, shakira, pain, wounds, pocket",18,2023-01-13
106,"shakira, patrol, paw, dog, cat",3,2023-01-13
107,"birthday, @chenoafanclub, shakira, @chenoa, february",4,2023-01-13
108,"bunny, bad, shakira, stifling, spotify",5,2023-01-13
109,"dreamt, shakira, dream, @nathypeluso, hahha",6,2023-01-13
111,"itunes, #1, platform, bzrp, #53",1,2023-01-13
112,"love, shakira, aaaaahhh, potrazaaa, tango",6,2023-01-13
113,"training, gym, volleyball, faint, surreal",3,2023-01-13
114,"shakira, jueputaaaa, lmaoooooo, seventy, longest",5,2023-01-13
115,"team, shakira, @ferbelaunzaran, #buenosdas, roccuzzo",9,2023-01-13
116,"hair, shakira, curls, blonde, #tiradera",6,2023-01-13
117,"love, shakira, #airdrop, #modric, watercolor",3,2023-01-13
118,"piqu, josep, animaaaaa, otify, ciro",10,2023-01-13
119,"shakira, madrid, fifa, hala, @larazon_es",16,2023-01-13
120,"gossip, shakira, topic, yeri, yerimua",19,2023-01-13
121,"dress, cottagecore, audrey, natalie, embroidery",2,2023-01-13
123,"session, bzrp, shakira, music, #53",7,2023-01-13
124,"twingo, ferr, arrived, vehicle, piqu",4,2023-01-13
125,"@andreanavag, @urtain_, @emiliet10, @alvaropallares_, presley",8,2023-01-13
126,"rolex, casio, piqu, watch, agreement",16,2023-01-13
127,"piqu, ignore, cheater, woman, humiliating",19,2023-01-13
129,"#allegri, #napolijuventus, song, asked, write",1,2023-01-13
130,"spike, arg, big, wake, peak",4,2023-01-13
131,"gelato, reservation, gelapique, bag, lucky",2,2023-01-13
132,"piqu, ugly, bitbro, trileros, hajsjsjs",4,2023-01-13
133,"shakira, love, #meinspira, massssss, morrillo",6,2023-01-13
134,"shakira, grow, trini, pantry, banknotes",10,2023-01-13
135,"hate, piqu, paponas, cul, wrong",5,2023-01-13
136,"sorority, shakira, @educaride, clara, relation",27,2023-01-13
137,"#6, spotify, playlist, bzrp, #53",1,2023-01-13
138,"ferrari, twingo, piqu, hahahahahahahahahahahahahahahaha, renault",13,2023-01-13
139,"pike, shakira, song, fault, understood",12,2023-01-13
140,"hot, shakira, situatio, grill, smart",5,2023-01-13
142,"owheaaaaa, dicaprio, sebastian, joan, sean",1,2023-01-13
143,"theme, piqu, shakira, sakira, sick",22,2023-01-13
144,"pfff, shakira, session, billboard, debut",1,2023-01-13
145,"shakira, famous, year, heritage, hahahahaj",4,2023-01-13
146,"women, toll, shakira, @shakira, men",8,2023-01-13
149,"parents, wall, shakira, house, interconnected",2,2023-01-13
150,"monetize, shakira, money, tusa, pain",23,2023-01-13
151,"shaki, piqu, shak, rod, boundless",10,2023-01-13
153,"sanz, alejandro, shakira, shiping, @alejandrosanz",6,2023-01-13
154,"shakira, piqu, shakirearon, giganpiqu, joseba",13,2023-01-13
156,"shakira, seorita, sabater, romina, leticia",3,2023-01-13
157,"anthology, shakira, wrote, #claroqueyotengomicasio, berry",6,2023-01-13
159,"diss, track, shakira, disstrack, drop",15,2023-01-13
160,"children, piqu, mother, family, thought",18,2023-01-13
161,"mood, #sextafeira13, #sextou, #bomdia, noix",3,2023-01-13
162,"shakira, mother, squirm, mamasita, born",8,2023-01-13
163,"eggs, shakira, likes, sucks, garnacha",7,2023-01-13
164,"#nowplaying, wyclef, shakira, jean, feat",2,2023-01-13
165,"queen, evasion, tax, latin, billing",7,2023-01-13
166,"seek, play, hide, boogeyman, eternit",2,2023-01-13
170,"casio, sponsorship, piqu, sponsor, denying",10,2023-01-13
171,"shakira, euros, earn, song, youtube",9,2023-01-13
172,"shakira, tweet, twitter, song, unfollow",28,2023-01-13
173,"weekday, small, bar, thing, party",1,2023-01-13
175,"weekend, swear, money, people, carnival",1,2023-01-13
177,"memes, shakira, song, thing, good",31,2023-01-13
178,"piqu, chente, die, fernndez, arabia",4,2023-01-13
179,"shakira, song, heard, listen, thinking",21,2023-01-13
181,"shakira, removed, phrase, ramon, marlaska",5,2023-01-13
183,"person, good, sound, shakira, quella",5,2023-01-13
184,"cha, devastated, clara, regret, image",1,2023-01-13
185,"casio, piqu, shakira, sponsor, agreement",14,2023-01-13
186,"shakira, yeri, feel, miley, mua",17,2023-01-13
187,"love, shakira, diosa, jajsjsjsjsjsjsj, jajsja",10,2023-01-13
188,"gelato, bag, lucky, piece, set",3,2023-01-13
189,"music, silversmith, piqu, #claramente, #shakiraxbizarrap",4,2023-01-13
192,"shakira, big, wiki, shaker, tall",6,2023-01-13
193,"stranger, kun, piqu, laughter, shakira",2,2023-01-13
195,"usual, win, haha, casio, queen",1,2023-01-13
197,"hips, lie, shakira, ashia, chop",2,2023-01-13
199,"waka, freshlyground, africa, #nowplaying, feat",3,2023-01-13
200,"pray, shakira, saint, #champeta, #waka",9,2023-01-13
201,"team, piqu, azul, village, confess",7,2023-01-13
202,"bara, sponsor, casio, @elpachecale, president",1,2023-01-13
203,"shakira, piqu, imagine, quit, joda",8,2023-01-13
205,"worth, shakira, veneration, punchlines, minutes",6,2023-01-13
206,"team, piqu, shakira, zke, azu",7,2023-01-13
208,"customers, loyal, rolex, shakira, @casioteam",2,2023-01-13
209,"shakira, blagu, @lisilixi, musica, perrona",7,2023-01-13
210,"cuckold, shakira, @yanilatorre, jimena, barn",3,2023-01-13
211,"picnic, sophy, cam, #nowplaying, family",2,2023-01-13
212,"gelato, stock, amazon, bag, piqu",3,2023-01-13
213,"father, piqu, fledged, assured, league",4,2023-01-13
214,"pazos, resentida, nancy, dinner, club",1,2023-01-13
215,"spotify, random, shakira, listen, extent",3,2023-01-13
218,"rolex, casio, wolf, twitter, stopped",1,2023-01-13
219,"fault, hints, piqu, lot, blame",1,2023-01-13
220,"booba, clash, shakira, babo, #babo",1,2023-01-13
222,"crumbs, shakira, ate, eat, left",4,2023-01-13
223,"gelato, bag, amazon, sale, pnk",2,2023-01-13
224,"afraid, ahead, hell, today, dick",1,2023-01-13
225,"spade, callen, send, kings, ace",3,2023-01-13
226,"guetta, peas, david, #nowplaying, black",1,2023-01-13
229,"yrs, younger, wife, older, piqu",2,2023-01-13
231,"anuel, colombian, piqu, care, women",1,2023-01-13
235,"splash, shakira, devoro, champio, diossssss",6,2023-01-13
238,"selena, weeknd, shakira, piqu, weekend",3,2023-01-13
240,"battery, lasts, relationship, defense, longer",5,2023-01-13
241,"paquita, duet, hahahahahahaakakakak, smmns, @paquitaoficialb",4,2023-01-13
244,"love, shakira, aaahyiaaa, ando, hit",5,2023-01-13
245,"championship, shakira, piqu, cup, needed",7,2023-01-13
250,"deleted, coppel, liverpool, shakira, gossip",2,2023-01-13
251,"block, jelly, rio, table, carnival",1,2023-01-13
252,"gelato, stock, amazon, bag, exclusive",6,2023-01-13
253,"infidelity, shakira, song, puro, pure",16,2023-01-13
255,"#tiktok, check, video, shakira, yro",3,2023-01-13
256,"cringe, shakira, jajajjajajja, song, jajajajajajajajajajaja",5,2023-01-13
257,"eggs, piqu, sucks, hahahahaha, hahahahahahahahahahahaha",3,2023-01-13
258,"salt, mince, piqu, @radio_pichincha, @tvcecuador",1,2023-01-13
261,"karma, shakira, arma, rua, @shakira",6,2023-01-13
263,"humble, moment, shakira, humility, dwayne",5,2023-01-13
264,"residente, shakira, resident, overreaction, beef",7,2023-01-13
266,"pico, bancan, eliminated, leave, tmb",4,2023-01-13
267,"grudge, shakira, baby, resentful, #frasesdeamor",5,2023-01-13
0,"miley, shakira, cyrus, song, flowers",265,2023-01-14
1,"piqu, photo, clara, @inigovaneyck, parera",5,2023-01-14
2,"pike, ha, @dajisgrace, kiero, @absolutexe",26,2023-01-14
3,"@shakira, shakira, @bizarrap, #shakira, @sonymusiclatin",406,2023-01-14
4,"shakira, piqu, cheated, unfaithful, defend",90,2023-01-14
5,"shakira, mom, song, singing, dad",59,2023-01-14
6,"jam, shakira, jelly, ate, strawberry",30,2023-01-14
7,"@c, @casio0ficia, raffle, costs, participate",1933,2023-01-14
8,"song, shakira, good, @drmauriciogon, fiber",40,2023-01-14
9,"stings, stung, asjdasjasj, @beelce_, disney",29,2023-01-14
10,"shakira, feminist, feminism, song, criticize",99,2023-01-14
11,"piqu, hahahahahaha, tuberose, case, multimedia",26,2023-01-14
12,"shakira, piqu, talk, people, fight",66,2023-01-14
13,"song, shakira, piqu, good, dedicated",45,2023-01-14
14,"sidewalk, wash, rush, consciousness, dead",6,2023-01-14
15,"session, shakira, listen, sessio, quevedo",24,2023-01-14
16,"shakira, @razorkismo, pelado, bragging, based",24,2023-01-14
17,"song, shakira, bad, sick, listen",30,2023-01-14
18,"rolex, casio, shakira, watch, exchange",160,2023-01-14
19,"shakira, song, dedicated, exes, throw",50,2023-01-14
20,"clara, shakira, chia, cha, @angieacostam_",89,2023-01-14
21,"shakira, song, head, listen, stuck",16,2023-01-14
22,"pdvsa, finanzas, @pip_2022oficial, isapres, fonasa",54,2023-01-14
23,"theseaaaa, reinaaa, stuff, source, link",8,2023-01-14
24,"@karolg, @popbase, karol, shakira, @shakira",119,2023-01-14
25,"shakira, mother, piqu, mom, @mujicacoti",15,2023-01-14
26,"casio, shakira, @casioteam, #casio, brand",144,2023-01-14
27,"tiktok, shakira, song, choreography, @demotivatrice10",10,2023-01-14
28,"piqu, unfaithful, clara, cheated, antonio",6,2023-01-14
29,"shakira, billing, invoice, failed, @soydeplushh",35,2023-01-14
30,"children, shakira, @elfakepost, song, father",119,2023-01-14
31,"shakira, hd, @_obsessionslut_, @youtubea, @rachelrebeccaaa",6,2023-01-14
32,"cheated, shakira, @mariu7notveo, @makeupbyade_, @casioteam",16,2023-01-14
33,"league, kings, piqu, #kingsleague, sunday",12,2023-01-14
34,"shakira, song, folder, stening, listen",10,2023-01-14
