topic,text_id,doc
2,532148,"Yo me consideraba inmaduro, pero Shakira y pique, que se pasen el jueves de la semana que viene, PARA ALLAAAAAAAA"
2,528634,tinha um grupo de pessoas discutindo sobre shakira vs piquet hj no bar pois bem fui lá e coloquei a nova dela so pra ver o circo pegar fogo https://t.co/n9naWtiVev
2,559937,"La madre de Gerard Piqué, agobiada y muy seria tras la declaración de guerra de Shakira https://t.co/NEIoGlc6o2"
2,598306,Shakira también está en guerra con la mamá de Piqué y tuvo un feo gesto con ella https://t.co/kijEjWFzXc
2,571161,"Que pesados con pique y Shakira, solo hay publicaciones de eso y ya han pasado unos días dejad morir el tema ya por favor quiero ver a goku pegandole vergasos a frizer no esta wea"
2,709515,La gente de verdad cree que #Shakira y #Pique están peleados 😆
2,702108,"Shakira aggredita dalla mamma di Piqué: quando la ""strega"" le mise le mani in faccia https://t.co/Ut97bTSK7z"
2,716396,"😠😠 En la imágenes, se ve a la mamá de Piqué sujetando bruscamente a Shakira del rostro.

https://t.co/4uiFkksu6R"
2,739977,La mère de Piqué dévastée par la rupture avec Shakira https://t.co/hrOxUBaS0i
3,542562,queria mt nao ter q trabalhar amanhã eu to mt no pique da faxina mas to com mt sono ja e ainda falta tanta coisa
3,632344,"trabalhando desde as 9 da manhã, acordada desde as 7, e num pique que olha 🤣"
3,552238,Queria ter pique de pegar o violão e tocar como antes mas não sinto mais vontade
3,645138,"acordei CINCO DA MANHA e sigo num pique desgraçado, só queria descarregar minhas energias de outra forma 🥴"
3,751339,estou sem pique pra noitada 🤧🤧
3,685223,"hj eu tô naquele pique de volta, depois de uma folga, sem ânimo"
3,745199,dormi 4 horas não sei como ainda to no pique
3,661421,Acabo de pasar el pique de mi vida quedándome afuera de la casa 🤬
3,698289,"Consegui fazer bastante coisa até agora. Organizei a casa, terminei os exercícios d radiciação, vi aula e fiz exerc de racionalização de denominadores, e agora tô fazendo exerc de produtos notáveis. Sei q é mt matemática mas tô no pique"
3,763903,"Juro, hoje eu não tô no pique pra trabalhar em equipe"
4,536184,"Oque Miley Cyrus, Shakira e eu temos em comum? Os 3 fomos feitos de otarios."
4,527432,estoy fascinado con shakira y miley ellas vinieron con todo ahora falta que olivia rodrigo vuelva y listo las mujeres ya no lloran las mujeres facturan
4,630378,Qué semana para la música! No sé cómo titular mi playlist con la se Shakira y Miley juntas!
4,555811,"Shakira e Miley, eu amo vocês."
4,542533,Miley Cyrus despechá &gt;&gt;&gt; Shakira despechá
4,552735,onestamente shakira e miley le mie regine
4,622220,"a música da shakira e da miley sendo lançada praticamente juntas foi muito benéfico pra ambas né… o tanto de viral envolvendo as duas, o timing perfeito"
4,516279,"Entre Miley y Shakira, me están haciendo reconsiderar todo"
4,739378,quero agradecer imensamente à Shakira e Miley Cyrus não paro de ouvir e qnd nao to ouvindo eu to cantando elas alugaram uma mansao na minha cabeça
4,503523,"Shakira, Lori Harvey and Miley Cyrus are having a blast on the internet today"
5,525562,YO AMO  A CASIO. TAMBIÉN AMO A SHAKIRA https://t.co/wqXX0alqQo
5,522933,"No vi , pero debe ser verdad #rolex o #casio #shakira jajajaja https://t.co/PhRtDdpA3h"
5,536006,Me gusta el Twingo 2020 es cuchi❤️ tendré que emigrar para comprarme uno! ( No me importa lo que diga Shakira ) https://t.co/analtMVOvE
5,679868,perdi td no edit com a música da shakira onde coloca o leclerc na ferrari
5,549746,Una historia poco conocida de Shakira y el Twingo. Durante estos días una imagen circula y evidencia la relación de la cantante con el coche de Renault https://t.co/91kYIk8tMQ
5,549751,"Hola @CasioTeam, regálenle un reloj calculadora a este niño que resultó ser una mentira como la canción de @shakira https://t.co/wxELw36VZ5"
5,673481,"Si Shakira es un Rolex y Clara Chía un Casio, ¿la nueva qué es?"
5,589781,"Shakira: ""Cambiaste un Rolex por un Casio""

Casio: https://t.co/vd6ZAcu9jS"
5,591842,Ahí está pues... #Shakira #Rolex #Casio https://t.co/wkMysoTPBD
5,502557,"RT @CasioTeam: Shakira, cambiar un Rolex por un Casio es cambiar un bien de lujo por algo sencillo, que queda bien con todo, con el que pue…"
6,552276,"A Shakira brilhou quando escreveu ""as mulheres não choram, as mulheres faturam"""
6,534813,"Shakira: las mujeres ya no lloran, las mujeres facturan
AFIP: a m mí me gustan mucho de esas"
6,581248,"Ya lo dijo Shakira:
 Las mujeres ya no lloran las mujeres facturan. 
TE AMAMOS REINAAA"
6,618337,"""Women don't cry anymore they get paid"". - Shakira"
6,682445,"Como Bad Bunny está cancelado (""Y empezar el 2023 bien Ca*"") y ayer inicio el año nuevo chino declaro que el lema del 2023 sea ""Las mujeres ya no lloran, las mujeres facturan"" gracias Shakira"
6,626482,"Você achou que me machucou e eu fiquei mais forte. As mulheres não choram mais, as mulheres faturam.
— Shakira em ""Bzrp Music Sessions #53"
6,668766,"CLARA-mente @shakira ""Las mujeres ya no lloran, las mujeres facturan"" es pq trabajo mucho y no me da tiempo ni de llorar. Jajajajjajaja"
6,642217,"Las mujeres ya no lloran, las mujeres facturan
Shakira ❤️‍🔥"
6,753580,"Shakira arrasou nessa ""as mulheres não choram, as mulheres faturam"" ALEM DAS MILHARES DE REFERÊNCIAS, ARRASA KWEE!!"
6,511589,"“As mulheres não choram , elas faturam” @Shakira_Brasil deu nome kkkkkkk"
7,524020,"quando rola sinuca na casa do jefin, nesse pique aí 😂😂 https://t.co/WZz60Py0Hb"
7,672018,Maintenant que je sais que lui aussi il est moitié piqué c’est pire
7,557156,Oh la vaque ça pique les yeux 🥴 https://t.co/O2CF1L8W1Y
7,600854,"passando mal q o mosca eh pique yasmin no rolê, sai atirando pra todo lado https://t.co/UZUbfmDyB6"
7,662801,Cuti no te mejora a militao y va a ser mejor que pique jajajaj https://t.co/SMJI2iCTA4
7,677354,Mi cerebro después de echarme dos chelas : “Clara-mente ya me Pique”
7,688982,"ah
mais tu vois qu'y a quand même une grande différence entre les deux.
l'un coûte cher,l'autre très cher
l'un reste 3 mois,l'autre ça dépend si tu fais attention
l'un va servir pour un truc,l'autre pour plusieurs
donc ça pique toujours un peu https://t.co/I4O1iNOxdP"
7,741525,Que ele se pique. Oxe https://t.co/4YYDeLMDJc
7,780760,"Falta menos do que faltava, pai vai ficar abusado aqueles pique 🙌🏽🤐"
7,782493,"Vous savez pas comme je suis heureuse de pas m’être fait piqué une seule fois, tout ça pour ça ptdrrr restez des pigeons loin de moi svp https://t.co/rcTo7RrMGD"
8,512542,"SHAKIRA Y BIZARRAP SUPERANDO RÉCORDS MUNDIALES. HA ESTA HORA EN TAN SÓLO 3 DÍAS TIENEN 107 MILLONES DE VISUALIZACIONES. SHAKIRA: ""NECESITO QUE ALGUIEN MD PELLIZQUE A VER SI ES CIERTO"". BRAVO REINA 👏😍👑 https://t.co/giy27O1tHT"
8,621886,"El video oficial del éxito acumuló 54,3 millones de visitas en las primeras 24 horas después de su publicación el pasado 11 de enero. https://t.co/6B3m2zEXca"
8,638547,"▶️ Shakira se ubicó esta semana en el primer lugar de la lista mundial de temas de YouTube con ""BZRP Music Sessions #53""

https://t.co/bMV5FaKQfY"
8,649992,"“Shakira || BZRP Music Sessions #53” on YouTube:

Week 1: 147,963,869
Day 8: 7,648,620
Day 9: 8,352,108
Day 10: 8,782,133
—
Total: 172,746,730 views https://t.co/RU3KN4NzBP"
8,715068,Shakira ultrapassou 200 milhões de visualizações no YouTube com o hit do ano #Shakira https://t.co/hy6neZ8k8s
8,781167,Shakira es la cuarta artista más escuchada en Spotify. LA CUARTA. Increíble lo de esa mujer con más de 30 años de carrera. 🤩
8,673267,"😱 Shakira supera a Bad Bunny (68M) y se convierte en la artista latin@ con más oyentes mensuales en la historia de Spotify (68.8 M), estableciendo así un nuevo peak en la plataforma. 👑 ¡Cuatro décadas siendo la reina y madre de la música latina! https://t.co/0UbhkXMMqx"
8,694793,"🔥 En cuestión de ⏰ horas, la 🎶 Music Sessions #53 de @shakira y @bizarrap rompió récords 🔥
Y se convirtió en la 🎶 canción en español más escuchada de la historia en un solo día; pero también ha generado un sinnúmero de memes, contenido y titulares 👇 https://t.co/vuZds1YDva"
8,758284,Bad Bunny (#2) and Shakira (#7) are the most streamed Latin artists on Spotify for the second week in a row. [Week of Jan. 26] https://t.co/4UFa6o0UJe
8,505795,El terremoto de @shakira en dos días casi 100 millones de visualizaciones en YouTube #ShakiraBZRP (se dice pronto)
9,521353,"EL SENADO NOLE SIRVE A CHILE! ESTAN COMPRDOS XLS PODEROSOS

#MissUniverse2022 Isapres Colombia Casio Venezuela Fonasa Shakira #LaDivinaComida #FiestaDeLosAbrazos partido comunista olmue #ladivinacomida Anita Alvarado Evelyn matthei https://t.co/SoZs2MlGI5"
9,523560,"📋 #incendio forestal cercano a viviendas tras choque de vehículo con un poste en San Pedro de la Paz: hay #alerta roja 🌎 https://t.co/jebWq4d8uG 
👉#INoticiasCL #Nacional #SoyChile #Chile  #Shakira #Rashford #Casio #Rolex #Canadá #Brighton #Klopp #Garnacho #Man https://t.co/SF0KIl9Vni"
9,522149,"🤙 Incierto futuro de Isapres: Ministra de Salud aseguró que 'vamos a velar por la estabilidad del sistema completo' 🌎 https://t.co/7byfDWpGHl 
👉#INoticiasCL #Nacional #MegaNoticias #Chile  #Shakira #Rashford #Venezuela #Casio #Piqué #Rolex #MissUniverse2022 #C https://t.co/kihQ0fNyWV"
9,761203,"« Il n’est pas acceptable qu’en raison de l’incompétence de quelques officiers, qui ne veulent pas travailler, le gouvernement doit subir toutes sortes de critiques ! » #mauritius https://t.co/CxLX4tR64W"
9,731243,"""La gente ha perdido la fe en el gobierno"", afirma Leonel Fernández

#CRDmedia #Banreservas #LaVega #Piqué #DeÚltimoMinuto #Alemania #OTAN #Robertico https://t.co/UeIo8etkc4"
9,668405,"La trama de corrupción escabrosa en el gobierno es tan escandaloso y vergonzante como la narrativa de las intimidades familiares de las superestrellas.
https://t.co/vNjbfjqFEN"
9,683880,"Jamás se ha interesado el PP por estas cuestiones mientras ha estado gobernando, ni siquiera las han mencionado en sus programas electorales, yo al menos no lo recuerdo, en caso afirmativo ya estarían vigentes. Está claro que es otro anzuelo en el que esperemos no piqué nadie. https://t.co/Amicftd5xh"
9,699152,Mediaguinée - N’Zérékoré: Charles Wright pique une colère et menace de faire « sauter » le PG près la Cour d’Appel de Kankan https://t.co/nFpueSMW9k
9,751868,Que alguien le recuerde a @GustavoPenades que él hizo algo peor cuando hizo un fallido cruising con un milico en Punta y todo se tapó. Te paso el pique @romina_uy. #SaquemonosLasCaretas #Hipocresia #DobleRaseroDobleEstandar. https://t.co/3QsZIzla7A
9,761350,"Définitivement : la Paix☮️! L’UE est une malédiction,un Noël pour les dindes,un L’Aïd pour les moutons , un château de fantômes qui pillent ruinent s’imposent en effrayant et Soumettant ! Des écolos pour la guerre, ça pique ou pas💭Frexit,le mot est moche mais le fond est Juste"
10,649474,O pique desse garoto
10,522657,quele pique óh 🎧🎤 https://t.co/KIc2ceZTkV
10,636125,"ÁRIES: comer e discutir 
to bem nesse pique msm https://t.co/5fyBNhZY3b"
10,661214,meu pique é esse
10,655367,Acabei de assistir “boa noite mamãe” porra q filme bom queria ver mais nesse pique
10,777938,Aquele pique tropa não corremos atrás de mulher mas sentimos falta de algumas
10,753555,comemorei nesse pique na frente da mesa do palmeiras kkkkkkkkkkkkkkkkkkk adiantou de pika nenhuma https://t.co/7rXfxvThBu
10,769573,"Quem é que se atreve a brincar de pique, no mundo onde a morte te pega?"
10,688083,aí nao é por nada nao mas minha identidade nova vou ta trajada com o manto do maior do mundo na foto tlg aqueles pique
10,781915,KKKKKKKKKKKKKKKKK NESSE PIQUE https://t.co/dOsz90PWx4
11,623880,"ジェラピケ×美 少年💗くまさんのプルオーバー
ジェラピケ〜美少年とおそろ💖
あまぞん
https://t.co/sJ1jaMlffX
#美少年 

#ジェラピケ
#美Tube"
11,601353,【gelato pique cafe(ジェラート ピケ カフェ)】バレンタインシーズンにぴったりなチョコレートスイーツ3種を期間限定 ... - PR TIMES / https://t.co/O3F6ng8iiL #スイーツ #デザート https://t.co/aXalDCo2fb
11,535803,"【★ランキング11位】[5,236円] 【SALE／30%OFF】gelato pique 【HOMME】ベビモコベアジャガードプルオーバー ジェラートピケ トップス スウェット・… https://t.co/IvHklWNm9c"
11,636922,"ジェラートピケ gelato pique レディース【HOLIDAY】ベアハートジャガードワンピース ジェラピケ パジャマ

(01/21 07:55)
https://t.co/jUmo9ABQQk"
11,677818,"gelato pique レディース インナー・ルームウェア ジェラートピケ【JOEL ROBUCHON】ロゴ柄ロンT …(6,380円)「 着心地いいです。柄も大人っぽく、丈も長めでいいです。 」 https://t.co/v1kMRSt4ka"
11,663300,"gelato piqueとのコラボ新作シリーズ✨
ふかふか素材のルームウェアやブランケットなど、
寒い冬にピッタリのラインナップ⛄

ピーナッツ ミーツ ジェラート ピケ
👉https://t.co/P0hwP0F3vK

#スヌーピー
#PEANUTS
#ジェラートピケ https://t.co/W2R3fRGwsH https://t.co/krAFunBJbO"
11,661641,"gelato pique ×あざとくて何が悪いの？
かわいすぎる…絶対買う🤍
https://t.co/kRJwMWkncL https://t.co/jtFhfOnrT9"
11,673347,"(ジェラートピケ)gelato pique ハローベイビーモチーフ 母子手帳ケース ジャバラM ジェラ(PI-ピンク、Free) : ファッション

⇒https://t.co/kVa6fnp769

(≧ ≦)Ω ヨッシャ！
Amazonで売れてるよ(*^▽^*)o"
11,750183,"👑ランキング:第38位👑[15:2]

【ONLINE限定】ベアジャガードプルオーバー gelato pique ジェラートピケ インナー・ルームウェア パジャ…

ポイント還元: 1,372pt (SPU会員)　
ポイント還元: 2,145pt (お買い物マラソン最大)　

⬇詳細はコチラ⬇
https://t.co/MQIYJUuMVm"
11,681513,"ジェラートピケ gelato pique レディース パウダーボーダーセットアップ ジェラピケ パジャマ ルームウェア

【01/24 06:24】
https://t.co/bT8ds0KLiO"
12,576957,"sobra muchísimo la mierda que suelta Shakira a Clara Chía, mujer empoderada no pierde el respeto a otra mujer. Se ha subido y se ha caído del pedestal en la misma canción"
12,552339,Yo creo q lo de clara chía es una wea superior pqq lo q dijo ibai tiene razón. Tuvo q tener un enfrenton con shakira pqq si no pqq la denigraría si el error fue de él 🤔
12,671265,"Pobrecita Clara Chía, le pusieron los cachos y no puede cantar: Loba-Shakira."
12,609852,"Imagínate ser Clara Chía, bailar Hips Don't Lie a los 5 años en el festival de fin de curso de parvulitos y años después comerte la mermelada de Shakira 😭😭😭😭 https://t.co/PwSGcByulP"
12,658168,"Clara Chía, humillada en plena calle en Barcelona por fans de Shakira https://t.co/lru5FTkYUu"
12,577733,"Shakira menciona a clara JAJAJAJAJA, ella no es tímida ni a palo"
12,740680,"Shakira se reuniría con Clara Chía: las versiones de cómo y cuándo podrían encontrarse
 https://t.co/Dn0KuDJt3g"
12,735287,"#LaLeyDelBoomerang  Shakira que deje ya el show de hacerse la vístima, que de Santa no tiene nada. Si Clara es un Twingo, cuál es el peo?  Quien entiende a las mujeres ?  Si un hombre tiene un affair con una mujer joven y bella es baboso, y si no, “que bolas, la dejó por esa fea” https://t.co/8X2ium1Ykv"
12,751463,"Entre Shakira y clara chia ,yo de  verdad prefiero la eutanasia.

#Venezuela"
12,758952,"Acabo de leer que Clara se probaba toda la ropa de Shakira , marico esto tiene que ser mentira porque nawebona 😂😂😂😂"
13,563298,Well the signs were all there.  https://t.co/xhHCvsQwju
13,725135,nesse pique aqui 😂 https://t.co/8a9X6nzYsk
13,605093,PIQUE JOGADOR NÉ NÃO NAYU https://t.co/DKVQwR76pV
13,687663,indiscutida https://t.co/yxOS0kOC80
13,691849,hahahaha nesse pique n vou em nenhum 😭😭😭😭 https://t.co/1NYDmWvR0t
13,696101,had to get the translations to get it but i stan https://t.co/zmyShEjaVQ
13,710370,ICONIC https://t.co/w0Svjg8jtN
13,705190,"JAJAJAJAJAAJ, pique porfavor ya https://t.co/c2DA3tu1di"
13,744444,Pique inferno essa porra https://t.co/ZZfdmc5AKT
13,743985,GRANDE PIQUE https://t.co/U0L9VrEFms
14,528111,"Que Pique use Casio y ande en twingo solo demuestra que Shaki tenia razón, NO USA EL CEREBRO🤣 Le dio la razón a Shakira, cambio un Ferrari por un twingo el muy ESTÚPIDO."
14,539968,COMO Q PIQUÉ SE COMPRÓ UN TWINGO JDKSKSJAJA BASADO
14,533556,Você compraria um twingo usado do Gérard pique?
14,533647,Comunicado de Casio que advierte a Piqué de 'acciones legales' es falso - Netnoticias https://t.co/AkbrSPz5Dq
14,559539,el verdadero ardido es piqué que esta desesperado mostrando su reloj casio y el Twingo solo para tratar de mostrar que le dio igual haberle sido infiel A LA MADRE DE SUS HIJOS
14,542176,"piqué ya se ha aplicado las partes de twingo y casio, a ver si se aplica ya la d usar el cerebro un poquito tmb"
14,545997,Piqué ya usó un Casio y un Twingo ahora le falta usar el cerebro 🧠
14,586193,"De pequeña me gustaban mucho los twingos, será que Pique está por madurar."
14,496094,"RT @CasioTeam: Piqué irá mañana en un Twingo a la Kings League, claramente llevará puesto un CASIO. https://t.co/FqOJHxozxK"
14,596310,Todos sabemos que más pronto que tarde vamos a ver a Piqué un un twingo???
15,617930,Shakira just like me 😂 I would’ve noticed the strawberry jelly too
15,553117,ela comeu a geleia da Shakira mano que abusada
15,641739,"Gracias a Shakira, los cuernos y las mermeladas me acordé que tengo varios frascos vencidos en la heladera."
15,634043,¿Cómo le vas a comer la mermelada a Shakira?
15,660694,"Traição, geleia e... música: entenda como Shakira transformou a ...

Quer ficar por dentro de notícias como essa? Nos segue!

#Shakira #Traicao #Musica

 Link da notícia: https://t.co/UxWeBuG9Cf"
15,664022,Depois do sucesso ; “Quem mexeu no meu queijo “ vem aí ; “Quem mexeu na minha Geleia “ #shakira https://t.co/kV2yoYBSP3
15,663743,"Eu quero 😋🤣
Qual a geleia que vai vender milhões tendo a Shakira como garota propaganda? Todo mundo vai querer se lambuzar com o gosto do pecado da tal geleinha de morango... *Rosi https://t.co/uSQR352WXh"
15,663954,"Essa história da geleia da Shakira é tão hilária quanto estranha 😅
O cara levou a amante para casa deles, mas e as câmeras de segurança? E os empregados? E os filhos? E os seguranças? Ninguém viu? Ninguém registrou nada? #Fantástico"
15,771682,"meu café da manhã de hj consiste numa banana, torrada e geleia de morango (esta última me faz lembrar da shakira kkkkkkkkkkkkkkkkk"
15,664382,"Obrigada Shakira, vou começar a comer geleia"
16,494301,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
16,499463,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
16,500102,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
16,497775,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
16,501292,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
16,501837,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
16,502014,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
16,504509,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
16,504800,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
16,505545,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
17,703257,shakira - shakira - las de la intuicion
17,656411,"Shakira - Whenever, Wherever (Official HD Video) https://t.co/2ipFVKVOba via @YouTube"
17,663212,Roller Coaster by Luke Bryan featuring Sam Smith by Ice Cube featuring Shakira
17,698327,"Shakira - Whenever, Wherever (Official HD Video) https://t.co/hkWRPeuVYm via @YouTube"
17,699574,Battle Scars by Guy Sebastian &amp; Lupe Fiasco  by Drake featuring Shakira
17,631706,te amo “ la tortura” de Alejandro Sanz y Shakira
17,719952,KG4 feat Shakira y Rosalía https://t.co/5MrRgk2xYa
17,705708,"Shakira, Artista Invitado Alejandro Sanz - La Tortura (Video w/ Shaketon... https://t.co/PXIX8rbofu via @YouTube"
17,764632,Shakira - Try Everything (Official Video) https://t.co/sYTsfm3tdG via @YouTube
17,726675,SHAKIRA - SALE EL SOL
18,729112,"👉 La muestra se exhibirá de forma permanente en una galería dedicada a la música latina, presentarán 40 objetos del archivo personal de Shakira, como los trajes que usó durante su actuación en el Super Bowl de 2020

https://t.co/NkExRUNb5P"
18,721738,"El Museo de los Grammy, ubicado en Los Ángeles, inaugurará el 4 de marzo una muestra interactiva sobre la trayectoria musical de @Shakira en la que se incluirán objetos de su archivo personal. @GRAMMYMuseum @RecordingAcad #Shakira https://t.co/jOWZf9Ghdn"
18,725213,Piqué presume a Clara mientras Shakira celebra tener su propia exposición en el Museo de los Grammy https://t.co/nXqmvvAN8W
18,725746,"El Museo de los Grammy, ubicado en Los Ángeles, inaugurará el 4 de marzo una muestra interactiva sobre la trayectoria musical de Shakira en la que se incluirán objetos de su archivo personal.
Fuente: periódico hoy

#NoticiasDNNInternacionales https://t.co/2OYXeTyays"
18,765261,"Shakira's Swarovski crystal-encrusted, Tremendous Bowl LIV halftime present Gibson Firebird to be exhibited at Grammy Museum #Shakiras #Swarovski
https://t.co/msZeYGRwgg"
18,739117,"El Museo de los Grammy inaugurará exposición interactiva de Shakira
https://t.co/vww32bpVAD"
18,740546,Shakira sigue triunfando: el museo del GRAMMY anuncia exposición de su trayectoria https://t.co/q8cFEKo0Cq https://t.co/XbigBFvW8V
18,743848,"#27Ene | 🇨🇴 Shakira tendrá su propia exposición interactiva en el Grammy Museum, el cual se inaugurará el 4 de marzo. 

“Estas piezas son un testimonio d tantos momentos indelebles q atesoro y estoy muy feliz d poder revivir estos recuerdos”, expresó la cantante tras el anuncio. https://t.co/jS5VANBnUp"
18,753933,"𝗘𝗻𝘁𝗿𝗲𝘁𝗲𝗻𝗶𝗺𝗶𝗲𝗻𝘁𝗼 | Shakira tendrá una exposición que repasará su legado artístico en el museo de los Grammy en Los Ángeles.

https://t.co/OpblUlrvhL"
18,755305,#Tendencias | Shakira tendrá su propia exposición en el Grammy Museum https://t.co/6NvUAE7plJ https://t.co/i4WAdxB4wc
19,538704,¿Shakira prepara canción con Karol G? ¡aquí la información! https://t.co/L3ZGntI3ZD #Noticias https://t.co/IoiPcgOHT9
19,647714,"Se *viene* otra colaboración esta vez de dos ardidas ohhhh que ricoooo jueput4! Karol G 
#Shakira #ShakiraxBizarrap #KarolG #tequedogrande https://t.co/wEnveMjajf"
19,645292,"Karol G x Shakira - Solo por diversión
👀❤️‍🔥
#Shakira #KarolG https://t.co/uFV0E76yp9"
19,738732,"#Entretenimiento | Shakira lanzará canción con Karol G

Amplía la información aquí: https://t.co/vg1YmZIBnU 

 #NoticieroVV #27Ene https://t.co/JJCKdAt3hq"
19,744244,"Nueva bomba sonora, esta vez Shakira y Karol G de la mano
https://t.co/PAhob3WtUK"
19,758915,"📹 HCH Televisión Digital: «¿Shakira y Karol G?» 
#Video #Honduras 

https://t.co/sKTmYdlR5n"
19,766965,Carla y Romeo en el álbum de @karolg ? Plus rumores de que Shakira también? SERÁ EL MALDITO ÁLBUM DEL AÑO 🥹
19,746018,Shakira sacando canción con Karol G el 2/02??? JAJAJAJAJ 👑
19,756079,"Shakira y Karol G lanzarán tema conjunto 
https://t.co/9RmFtO3zDF"
19,506522,SHAKIRA Y KAROL G COLABORANDO OMGGG LOS COLOMBIANOS NO DEJAMOS DE GANAR!!!! https://t.co/JTFiZkM57W
20,742645,Así fue abucheado Piqué en un juego de NBA https://t.co/NG95L6L90A
20,765784,Ha salido pique y le han abucheado? JAJDJSJDJSJ
20,765643,abuchearon al piqué jsjajsjajdjaj
20,766012,AJSAJJAJA COMO ABUCHEAN A PIQUÉ
20,765907,"los abucheos a pique, es que no puedo JAJAJAJAJJAA"
20,765933,ABUCHEARON A PIQUE JAJAJAJAJA MERECIDO
20,766084,Abuchean a pique jahsjajsh
20,777384,"Gerard Piqué es abucheado en el Auditorio Nacional
https://t.co/mU6HlLLde9 https://t.co/QEfpNXCPeG"
20,780298,"Abuchean a Gerard Piqué durante los Premios ESLAND 2023 en México

https://t.co/kIQlroCroA"
20,778864,¿Por qué abuchearon a Piqué en los premios Esland? https://t.co/5HFZ6GEd7m
21,513257,"That is why u get a man tht dnt like them then simply turn him into a cat person

https://t.co/oegKynZ1Ne

  Jonathan Clauss  Xavi CHAN Johannes Shai Shakira Bonjour Twitter"
21,580548,Una loba como yo no está pa tipos como tú... 🎶 @shakira 👑
21,682654,"UNA LOBA COMO YO, no está pa'tipos cómo tú 💔🎉 

#Shakira #ShakiraBZRP https://t.co/UCKXuVUiwy"
21,595680,"""un lupo come me non è per principianti"".
Autostima a livello Shakira e il mondo è tuo."
21,647268,Bueno hoy soy la loba de Shakira
