Topic,Words,Frequency,Timestamp
0,"#nepoding, ding, game, @fide_chess, chess",674,2023-04-29
1,"#nepoding, bitget, #latenightlycett, #glazersout, #elonmusk",3,2023-04-29
2,"wc, @gmwesleyso123, @fide_chess, @fischer_random, #chess960",1,2023-04-29
3,"wildcard, wfrcc, frc, @gmwesleyso123, @magnuscarlsen",3,2023-04-29
0,"#nepoding, ding, @fide_chess, liren, champion",863,2023-04-30
1,"#nepoding, #glazersout, #cskvspbks, #motogp, tweet",371,2023-04-30
2,"wc, @fischer_random, #9lx, #chess960, #chess9lx",19,2023-04-30
3,"wildcard, wfrcc, frc, runner, @fide_chess",13,2023-04-30
0,"#nepoding, @fide_chess, ding, chess, liren",392,2023-05-01
1,"#nepoding, #glazersout, #azerbaijangp, #cskvspbks, #motogp",16,2023-05-01
2,"wc, @fide_chess, #chess960, #chess9lx, #chessdrama",11,2023-05-01
3,"wildcard, wfrcc, frc, runner, @gmwesleyso123",9,2023-05-01
0,"@fide_chess, #nepoding, ding, chess, champion",202,2023-05-02
1,"#nepoding, #glazersout, #metgala, #metgala2023, #lufc",1,2023-05-02
2,"wc, rapid, @fischer_random, #9lx, #chess960",7,2023-05-02
3,"wildcard, wfrcc, frc, runner, @fide_chess",7,2023-05-02
0,"@fide_chess, #nepoding, ding, chess, liren",94,2023-05-03
1,"#nepoding, #glazersout, launching, #cskvspbks, #selbstbestimmungsgesetz",3,2023-05-03
2,"wc, @fischer_random, #9lx, #chess960, #chess9lx",4,2023-05-03
3,"wildcard, wfrcc, frc, runner, @gmwesleyso123",4,2023-05-03
0,"@fide_chess, #nepoding, @europeechecs, @chessdom, ding",124,2023-05-04
2,"wc, @fischer_random, #saynoto2900, #9lx, #chess960",5,2023-05-04
3,"wildcard, wfrcc, frc, @magnuscarlsen, runner",6,2023-05-04
0,"@fide_chess, #nepoding, chess, ding, #chess",80,2023-05-05
1,"#nepoding, #glazersout, #cskvspbks, pepe, #lufc",2,2023-05-05
2,"wc, @fide_chess, @fischer_random, #9lx, #chess960",12,2023-05-05
3,"wildcard, wfrcc, frc, runner, @fide_chess",20,2023-05-05
0,"@fide_chess, #nepoding, chess, ding, @phchess",59,2023-05-06
2,"wc, @fischer_random, #saynoto2900, #chess960, #chess9lx",11,2023-05-06
3,"wildcard, wfrcc, frc, runner, @gmwesleyso123",1,2023-05-06
0,"@fide_chess, #nepoding, chess, ding, @phchess",77,2023-05-07
2,"wc, @fischer_random, #saynoto2900, #chess960, #chess9lx",2,2023-05-07
3,"wildcard, wfrcc, frc, @fide_chess, runner",1,2023-05-07
0,"@fide_chess, @phchess, #nepoding, chess, ding",194,2023-05-08
1,"#nepoding, #glazersout, #cskvspbks, #motogp, #azerbaijangp",2,2023-05-08
2,"wc, @fide_chess, @fischer_random, #9lx, #saynoto2900",15,2023-05-08
3,"wildcard, wfrcc, frc, runner, @fide_chess",4,2023-05-08
0,"@fide_chess, @phchess, #nepoding, @emilsutovsky, chess",126,2023-05-09
0,"@fide_chess, #nepoding, @phchess, chess, ding",96,2023-05-10
2,"wc, @fide_chess, wfrcc, @fischer_random, #fischerrandom",3,2023-05-10
3,"wildcard, wfrcc, frc, runner, @fide_chess",6,2023-05-10
0,"@fide_chess, #nepoding, chess, @phchess, ding",52,2023-05-11
2,"wc, @fide_chess, @fischer_random, #saynoto2900, #9lx",8,2023-05-11
3,"wildcard, wfrcc, frc, runner, @fide_chess",7,2023-05-11
0,"@fide_chess, #nepoding, chess, ding, game",34,2023-05-12
2,"wc, @fischer_random, #chessdrama, #9lx, #fischerrandom",9,2023-05-12
3,"wildcard, wfrcc, frc, runner, @gmwesleyso123",9,2023-05-12
0,"@fide_chess, @europeechecs, @chessdom, @ecuonline, @susanpolgar",55,2023-05-13
2,"wc, @fide_chess, @fischer_random, #9lx, #chess960",1,2023-05-13
3,"wildcard, wfrcc, frc, runner, @fide_chess",2,2023-05-13
0,"@fide_chess, @chessdom, @europeechecs, @ecuonline, @susanpolgar",79,2023-05-14
2,"wc, @fide_chess, @fischer_random, #chess960, #chess9lx",5,2023-05-14
3,"wildcard, wfrcc, frc, runner, @gmwesleyso123",6,2023-05-14
0,"@fide_chess, @gmwesleyso123, #nepoding, @magnuscarlsen, @gmhikaru",39,2023-05-15
2,"wc, @fide_chess, @gmwesleyso123, #9lx, #chess960",6,2023-05-15
3,"wildcard, wfrcc, frc, @fabianocaruana, runner",4,2023-05-15
0,"@fide_chess, chess, #nepoding, @ecuonline, @womchess",9,2023-05-16
2,"wc, @fide_chess, @fischer_random, #9lx, #chess960",7,2023-05-16
3,"wildcard, wfrcc, frc, runner, @fabianocaruana",5,2023-05-16
