topic,text_id,doc
2,539230,Shakira and Miley killing it https://t.co/mWBGxKPD9x
2,515066,"Okay okay,la canción de Shakira está bien,pero la de Miley  ya es otro nivel de lo top!!!"
2,545286,Hoy mi mamá me dijo que le gustó más la canción de Miley Cyrus que la de Shakira 🤣
2,557721,Por que todos hablan de Shakira y no de tremenda canción que saco Miley Cyrus
2,719754,"No me vayan acribillar, pero me gusta más la canción de @MileyCyrus que la de @shakira, es como más empoderada, aunque las 2 son muy pegajosas."
2,596731,"La canción de Miley sí es una joya de empoderamiento. 
La de Shakira se me hizo una basura. Y soporten."
2,615045,"La canción de Miley es superior a la de Shakira, ME CHUPA UN HUEVO SUS OPINIONES"
2,616105,I'll need you to step BACK @shakira @MileyCyrus
2,510977,"Achei a música  da Miley mais superada, empoderada que se basta.
A da Shakira tem uma pegada mais vingativa.
Vamos galera,Mulheres, acabem com os boys lixo lançando single e alimentando as gays com músicas."
2,542675,"La canción de Miley es 10,000 veces mejor que la de Shakira"
3,672546,Shakira siempre https://t.co/U8htmPWbKZ
3,547302,"Amiga, digo, Shakira date cuenta https://t.co/mYzIxfguO5"
3,574241,Shakira sos la puta ama reina 👑
3,591376,como reconocer a una Shakira https://t.co/yPmjjIvHDI
3,648903,"Taking this as a show of support for Shakira, we love to see queens upholding queens in this house https://t.co/3BWa56sRYW"
3,575931,q reina shakira
3,712802,ya vi por que cambio a Shakira https://t.co/JlUGTI8dYB
3,748549,Haciendo lo que Shakira no https://t.co/Xea1ZOVfRx
3,769964,"Que asco la televisión de antes, Shakira siempre una reina. https://t.co/GXAn5OO8kF"
3,779328,Shakira popped off https://t.co/L7uGebfMK2
4,512652,aquele pique 🎈🥈🍁🥋
4,637712,"Esse é o pique, o resto que se foda todo mundo 🤪🤪 https://t.co/2wtyAPRrf3"
4,576739,rip pique 😍😆👊❌🫣🤡🥵
4,762789,vanitas e moriarty nesse pique aqui: https://t.co/UcVPcXaIao
4,639824,Pique falcão e mel maia
4,651692,"Pique guerra civil aqui em casa
Eu e mamãe discutindo inteligência artificial"
4,639592,mds haja pique pra vir da realce até em casa
4,692345,A Stone no pique de Round 6. Deja-vu
4,752283,"UM, DOIS, TRÊS E JÁ
É NO PIQUE PEGA
PRA PULAR AMARELINHA
E BRINCAR DE CABRA CEGA"
4,774739,"Dios mío, yo que ya tenía el pique controlado…y vienen a saltarme con vainas así"
5,524630,La session de Shakira y BZRP ya llegó a los 103M de visitas y  6.8M de Likes en Youtube a poco de sus 3 días de lanzamiento https://t.co/cwfqkrw49o
5,576172,this awful Shakira x Bizarrap song has over 3 million views in less than an hour 🥲🥲
5,615011,The music video for @Shakira’s viral revenge breakup song is breaking records. https://t.co/awTKAfQeB2
5,676748,"Shakira: BZRP Music Session #53 de @shakira y @bizarrap debuta en el puesto #1 en la lista semanal ""Top 10 Latino"" de las radios de Brasil 🇧🇷.

Monotonía se coloca en el puesto #8

@sonymusicbrasil @daleplayrecords https://t.co/FdIXM61Cxj"
5,671627,"Bad Bunny already has 93 singles out with only 5 studio albums.

Shakira only has 68 singles in her three decade long career.

You do the math, each of his albums have 34 songs that are just 2 mins long.

Sheer gimmicks for quick streams. Oh yes.

You ain't fooling me, chile. https://t.co/PrUv1gxiiv"
5,682496,Shakira superó a Bad Bunny en Spotify y se convirtió en la artista latina más escuchada https://t.co/5PBPWFsoGM
5,703004,"#SinCortapisa  La cantante colombiana Shakira supera a Bad Bunny en Spotify LEA MÁS👉https://t.co/pgag9USDpX
 
Cc:@sanbenito https://t.co/N3U3rtmhxn"
5,703221,#Música | Shakira se convirtió en la artista latina más escuchada en Spotify &gt;&gt;&gt; https://t.co/BA07wORoM9
5,704681,[Music Ally] Shakira sets a new Spotify record for Latin American artists https://t.co/AQDlR3zGfC
5,779421,".@shakira has surpassed 74 MILLION monthly listeners on Spotify for the first time in her career, she is the first and only Latin Artist in History to achieve this milestone on the platform. https://t.co/B4krSAo7ml"
6,532944,"meu pai tem uns pique que mds, domingo plena 23:50 e ele me inventa de sair com a fml 🤡"
6,533362,"eu n tenho mais pique pra curtir domingo A NOITE tendo que acordar cedo na segunda, Deus me free"
6,592994,e pensar que essa horinha eu estaria me aquecendo pra dar um pique antes da academia 😢
6,684629,"Ainda bem q fui malhar logo de manhã,já vi q hj n vou ter pique p nd dps dessa notícia q isso!"
6,660451,Quanto mais eu misturo coisas no meu corpo melhor eu fico fui dormir às 5 e tô indo agora treinar com todo o pique do mundo https://t.co/MPH3FlhWUM
6,667489,"mes inteiro saindo td dia e praticamente nunca to sóbrio, preciso voltar p acad e dar um tempo dessa vida antes que eu morra, to me sentindo realmente um noia sem futuro pique uns mlk ai q geral sabe, a partir de amanhã vai ser o maior foco e so saio agr p hariel e rep festival"
6,748771,"ultimamente não tô muito no pique de ir treinar, mas tenho evoluído muito bem 🥺 eita como progride carga"
6,730704,"Não sei que pique é esse que tô tendo pra academia, tô mt motivado"
6,728293,Academia já naquele pique e me vem um professor com QUATRO alunos treinar na mesma máquina cara
6,771594,"pq domingo é tão sem graça e as pessoas não tem disposição pra nada, é pique uma segunda"
7,572669,"Polera piqué de color azul oscuro
Precio: $ 2990

Descripción del producto:

Color: Azul oscuro
Estilo: Casual
Talla: XL
Escote: Cuello piqué
Tipo de manga: Manga corta
Marca: Charles Vögele https://t.co/ymbr6dVHnb"
7,565362,【HOLIDAY】アグリーベアジャガードワンピース gelato pique ジェラートピケ インナー・ルームウェア その他のインナー・ルームウェア ホワイト【送料無料】[Rakuten Fashion] [楽天] https://t.co/ZuGIBk63AO #RakutenIchiba https://t.co/cjjO772cXQ
7,646231,"ジェラートピケ gelato pique レディース パウダーボーダーセットアップ ジェラピケ パジャマ ルームウェア

&lt;01/22 14:38&gt;
https://t.co/bzezFyWolV"
7,661025,"#moda #gay #gayboy #gaylove #gaylife #fashion

Combined Waistband Pant Black 10 M por 66.42€ en #topgay
Long piqué pants made of 100% cotton, incorporating partially visible elastic belt. They are great for training!         Pique fabric lon... https://t.co/DzFEv0pcSz https://t.co/QSlGK1dubF"
7,721356,"楽天市場 Rakuten
インナー 下着 ナイトウエア
ジェラートピケ オム GELATO PIQUE メンズ HOMME ベビモコベアジャガードプルオーバー ジェラピケ ルームウェア パジャマ
https://t.co/EnvVXuzPCd"
7,757167,"MAGCOMSEN Men's Outdoor Golf Polo Short Sleeve 3 Button Quick Dry Casucal Pique Jersey Polo Shirts 8AZ7CTP

https://t.co/ueKyHXM422"
7,657348,"#moda #gay #gayboy #gaylove #gaylife #fashion

Combined Waistband Knee Pant Navy 09 L por 58.12€ en #topgay
Short piqué pants made of 100% cotton, incorporating partially visible elastic belt. They are great for training!         Pique fabri... https://t.co/GpvumAmIgC https://t.co/BGS91swtkT"
7,663085,"Tommy Hilfiger Short Sleeve Girls Fit Stretch Pique Polo Shirt, Kids School Uniform Clothes 8TTPZOM

https://t.co/tZWfEWsKBT"
7,676372,【SALE／30%OFF】【BABY】パウダーボーダーポンチョ gelato pique ジェラートピケ トップス その他のトップス ピンク ネイビー【RBA_E】【送料無料】[Rakuten Fashion] [楽天] https://t.co/QgVjwtfBmd #rakuafl https://t.co/h7VeMI5ByW
7,676805,"Nautica Men's Short Sleeve 100% Cotton Pique Color Block Polo Shirt, Red, X-Large $26.14 🥇 
https://t.co/XDZ5TkVEGw"
8,654429,.@shakira baila conmigo chica latina https://t.co/ir8WASoVqT
8,521753,"Essa não é a @shakira, seus tontos!

Essa aí é a @McMeIody! 💅🏻 https://t.co/D6VBhPYfcA"
8,547921,Bésense yaaaaa @shakira https://t.co/D5XDe7z63M
8,695508,Copia el link 🤡 dc:@shakira #baile #FYP #viralTiktok https://t.co/Oa2H7Hs2Kv
8,776441,Adoptantes así no quiero @shakira 😾 https://t.co/hnGq31iXS3
8,736928,Que nadie nunca olvide quien es @shakira 🥺❤️👸🐺 https://t.co/1uIaVkBQBX
8,498604,@LaRomiScalora La tenés adentro Shakira
8,503607,@LaNacionPy Shakira siempre vigente 🔥
8,503957,@shakira reinota 😹✨ https://t.co/l2btbM3Vri
8,505318,@ViralizandoAndo No será familiar de Shakira? 🤔
9,520645,A nadie le importa tu opinión de bzrp x Shakira 🫶
9,558100,"La sesión de BZRP con Shakira está siendo sumamente sobrevalorada 
Deja mucho que desear"
9,544805,Amo la bzrp session de shakira es buenísima
9,633899,llámenme dolida pero la bzrp de Shakira es un temon
9,630318,No conocía a Bzrp hasta que salió la canción de Shakira jajajaja
9,583529,No quiero decir nada de la bzrp sessions de Shakira porque después me termina gustando
9,720814,shakira bzrp session is actually song of the year already crazy
9,706972,"ya me tiene harta la sesión de shakira con bzrp, perdón :("
9,526621,oh how i wish i was a fly on the wall when Shakira &amp; BZRP were writing this BOP
9,735280,JAJAJJAA no podía faltar la historia con la bzrp de Shakira
10,535664,Pra comer a geleia da shakira ela tava ótima https://t.co/w2DcH0AkiP
10,556975,"*me están pintando las uñas*

la muchacha: que feo eso que le hicieron a Shakira vdd

yo: síí, vió lo de la jalea?

la muchacha: no

yo: que la amante se la comía toda

la muchacha: 😳

yo: …la jalea😐😐💀💀😭"
10,548710,Shakira deve estar negociando um cachê milionário de publi pra divulgar a marca da geleia espiã.
10,637678,esse cara se acha a geleia da shakira né? https://t.co/CfpAxwfVgZ
10,664396,a shakira merecia uma publi com a marca da geleia
10,664452,"E a geleia da Shakira, em"
10,665045,não toque na geleia da shakira minha filha
10,607640,"Eu não estava conseguindo terminar o último exercício de perna e então uma voz na minha cabeça disse: 

 ""BORA FRANGA, CÊ ACHA Q A SHAKIRA NÃO CONSEGUIU TERMINAR A ÚLTIMA SÉRIE DE EXERCÍCIOS DEPOIS DE VER A SUA GELEIA COMIDA!? BORAAA"""
10,664148,"Toda essa tour de traição da Shakira me lembra muito “todas as suas imperfeições” da Coho, não foi geleia e sim comida chinesa."
10,773209,esse vídeo resume toda a minha reação com o ngc da amante do ex da shakira não estar aguentando povo chamando ela de comedora de geleia https://t.co/8TcAml9wjS
11,516006,claramente fue un robo y OBVIO que me piqué
11,648197,Ya me pique 🥴🤣
11,623823,Comment je l’aime je crois je suis piqué 🤡
11,719140,"SI HOMBRE PIQUE, VA DESNUDO EL HIJO PUTA"
11,707548,le piqué por accidente carajooo
11,650356,"Rowoon veut plus quitter mon esprit, y’a pas à être piqué à se point"
11,754720,s’il n’est pas piqué je ne comprends pas
11,762505,Mais du coupp c toi qui m’a piqué pdT 7 fameuz 🤤 🥛  ☢️
11,757256,Ay no se a que le pique
11,771848,Ptdrrrr y'a pas y'a pas à être piqué comme ça alors que l'histoire est archi drôle 😭 https://t.co/MAQyZLDvfW
12,495233,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
12,494442,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
12,494837,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
12,495343,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
12,499255,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
12,498390,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
12,500237,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
12,504234,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
12,502688,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
12,505790,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…"
13,607183,Mami me tiene hartaaaa el dia entero escuchando la sección de Shakira 💆🏻‍♀️💆🏻‍♀️
13,551894,mi madre gringa está escuchando a la nueva canción de shakira 😭😭😭😭
13,604581,Mi mamá: PON LA DE 58 DE SHAKIRA 🗣
13,545502,mi mamá no suelta la canción de Shakira
13,737079,cuando y porque mi mamá se sabe toda la canción de shakira
13,771889,my mum is blasting shakira at fucking 11pm girly please CALM DOWN
13,615206,mi madre tiene la canción de shakira puesta
13,633424,Amamos ver a mi mamá bailando y cantando a todo pulmón la canción de Shakira y la de Miley Cyrus 🔝🔝
13,780594,mí mamá está escuchando a cada rato la session de Shakira lpm
13,509672,mi mamá sube una foto mía y pone la canción d shakira jajajajajjsaja 🤌🤌🤌🤌
14,539706,Pique llegó en el Twingo pero se sacó el Casio…
14,537063,Piqué salvando el planeta en un Twingo 😍
14,542853,Destrozando el Twingo de Piqué. Sin rencores... https://t.co/SLojd0B4uU
14,540865,"Pique llego en un TWINGO….no, no es broma 😱🤯 https://t.co/CWvC8m63vb vía @YouTube"
14,542424,"#Viral ¡Piqué llegó a la Kings League en un Twingo!

https://t.co/RNiWy8TJy7"
14,552668,como que o Pique foi trocar isso por um twingo https://t.co/OcLLSrOvEq
14,726921,El Twingo fue a Pique https://t.co/Bt1fWfyUPP
14,596566,"Alguien en estos momentos ya sabe que Piqué ha comprado un Twingo y que la va a liar, no me cabe duda 😂"
14,681672,O de pique en un twingo  #pepitoelcaja #COAC2023P3
14,717701,"Después de la foto que subió Pique, yo también quiero un Twingo."
15,559525,"Feministas: ¡Bravo Shakira! ¡Eres una diosa! ¡CLARA-MENTE estamos contigo!

Feministas también: Que asco el Babo, es violento, usa a las mujeres, acoso a Yuya. 

Pinches locas, ya hartan poquito 😂"
15,615268,"Tô mto cadelinha da Shakira! 😁 Segundo o meu namorado, sou muito “feminista” kkkkk EU SOUUUUU MESMO! Não passo pano pra homem escroto. Tenho que defender e enaltecer as mulheres.

 https://t.co/z5DOPHo6pA"
15,568067,#Opinión | El “Falso feminismo”: las críticas a Shakira por su nueva canción y algo más #Música #Shakira #Feminismo https://t.co/xLgh37SEY1
15,590707,En serio Shakira es el faro del feminismo? Me encanta el tema pero se van a la m*erda.
15,636948,"La canción de @shakira es la más escuchada solo por MORBO. Nada tiene que ver el machismo o el feminismo

Si ya tenía una canción al respecto, por qué salió otra?
Porque la primera no generó suficientes ganancias. Salió bajo solicitud comercial

Pero Claramente NO todos entienden"
15,649209,A esta feminista  le importa mas #shakira #casio y bla bla pero de #LucioDupuy NO dice NADA… https://t.co/2WoUxo0imk
15,651778,"Una era misógina es lo que se vive ahora. Primero con los del Miss Universo, luego con lo de Shakira, ahora con lo del HotSpanish en Tiktok

Huele a patriarcado 2.0"
15,703346,tengo el presentimiento de que empieza la acción y las mujeres somos las de la intuición!! yes shakira invented feminism
15,741614,No digan enfrente de las feministas radicales que la canción de Shakira es un bodrio porque se emputan
15,511292,"Pero como va a ser machismo por la chachu 🤦🏽‍♂️
Primero: Todos tenemos q ser prudentes
Segundo: No por ser víctima puedes dejar de ser prudente
Tercero: A Shakira se le exige más pq ella tiene una carrera artística que honrar.
Donde está el machismo??? https://t.co/rUtzYWcOxJ"
16,657634,"Holy shit.
https://t.co/ewFw8IjaRo https://t.co/13rfKhVSqB"
16,637563,cacete https://t.co/GEpU8zrvkb
16,596471,Veja aqui. https://t.co/r25ZRLh5nU
16,614674,WHAT https://t.co/RgJtJiQ2tm
16,619884,Para Piqué le servirá mucho leerlo https://t.co/rccUgz8WtU
16,693627,Postei essa no SoundCloud já clica no link aí https://t.co/b9QZk3hja5 https://t.co/aiJwfYjT2T
16,675030,"no me la contes

https://t.co/suf0r8tFES"
16,732502,"new version

https://t.co/Pq2vop11U5"
16,698849,good afternoon  https://t.co/LVXS6eln6v
16,748699,a gente nesse pique https://t.co/gV2EXDErkR https://t.co/dBBsKF9Ofl
17,595590,"Buena frase la de ""Las mujeres ya no lloran, las mujeres facturan"" hay muchas joyitas en la canción de Shakira"
17,544385,"TEAM SHAKIRA 😱

Tatiana comparte en sus redes sociales fotos espectaculares y las acompaña con este mensaje: “las mujeres ya no lloran, las mujeres facturan”. 👌

📸: oficial.tatiana https://t.co/Th9f8dr0ed"
17,582237,"“Me dejaste de vecina a la suegra, con la prensa en la puerta y la deuda en Hacienda. 

Te creíste que me heriste y me volviste más dura. 

Las mujeres ya no lloran, las mujeres facturan!”

Sin palabras 👏🏼 genio @shakira @bizarrap"
17,572916,"Las mujeres ya no lloran, las mujeres facturan 💥

Sean @shakira y no Juan. https://t.co/1NK6CiI74C https://t.co/hyG5gAMXsP"
17,584470,"Las mujeres ya no lloran, las mujeres facturan. Te amo @shakira"
17,497760,"RT @MelanyMora2605: ""Las mujeres ya no lloran las mujeres facturan"". Ya lo dijo Taylor Swift, los hombres llevan monetizando sus rupturas d…"
17,571715,Las mujeres ya no lloran las mujeres facturan. - Shakira  *la única parte buena*
17,664280,"shakira com matéria no fantástico

as mulheres não choram mais, as mulheres faturam"
17,667830,"Las mujeres ya no lloran, las mujeres facturan.

1 Shakira 3:12"
17,700641,"las mujeres ya no lloran, las mujeres facturan #Shakira #MileyCyrus https://t.co/lq8GEb8Yeg"
18,576288,"No sé qué es peor, la session de Shakira o los memes"
18,523688,fuera de joda es buena la session d shakira
18,537130,La mejor parte de la sesión de Shakira es cuando reportas el video después de escucharla y pones a YSY A FAKIN JOVEN REY
18,542603,AMO LA SESSION DE SHAKIRA NO PUEDO PARAR DE ESCUCHARLA LOS HATERS NO PASARÁN!!!!
18,576369,es mejor d lo q esperaba la session de Shakira
18,583604,A puro ardido le gusto la session de Shakira
18,581145,"la session de shakira es todo lo q esta bien , la mina se pone +10 veces mejor desde que dejo al inservible , excelente"
18,682664,Está guapa la sesión de Shakira pero es como si se divorcian tus padres y empiezan a ponerse verdes por las redes sociales. No está muy bien teniendo en cuenta que tienen hijos.
18,646157,""" la mejor session es de Shakira o de una mujer"" cállate alv y escucha la de trueno pinche basic"
18,689282,no ironicamente la sesion de shakira me parece muy layouteable que cojones
19,575048,Me mueeero qué tal canción la de Shakira!!. 🙌🏽😏😏
19,552280,essa música da shakira esmurrando o jogador lá é muito gostosinha kkkkk amo
19,685427,caralho a música da shakira é mto boaa
19,647744,"Apenas escuché la canción de Shakira y debo decir que estoy completamente sorprendida. Dejando de lado el transfondo de la canción, ¡adoré la melodía y todo el flow que le pusieron!. ¡Grande Shakira! 💕🥳"
19,682051,A música da Shakira ficou boa pra crlh
19,667731,Caraaaa!! O pisão da Shakira com essa música nova dela tá demais!! Amei numm grauuu altíssimo! https://t.co/nCX3diFf6z
19,755908,essa música da Shakira tá boa demais
19,736622,Mu buen tema el de Shakira  a dani alves
19,686101,"Fazia tempo que eu não gostava de uma música da shakira como eu gostei dessa

https://t.co/4OEvJRyPBv"
19,702280,Meu deus do céu a música nova da Shakira é boa demais aaaaaaaaaaaaaaaa
20,534508,"📌  chegou em um torneio em um Twingo.

🚘 Shakira em sua última composição disse: “Eu valho dois 22’s. Você trocou uma Ferrari por um Twingo”. https://t.co/uMsTMqO0wV"
20,516124,"Que paso @MissUniverse ?
Cambiaste un @Ferrari por un  #Twingo 

#Shakira #ShakiraBZRP #MissUniverse  #Venezuela #AmandaDudamel"
20,573450,“Cambiaste Ferrari por un twingo” perdon shakira pero no te metas con el twingo
20,570546,For all the fake influences now chilling other coins to #Hexicans -&gt; @shakira says “ you have traded a @Ferrari for a fucking twingo” https://t.co/WSudSa4L6J
20,612462,"é shakira, ele trocou uma Ferrari por uma Twingo...
ainda bem que o melhor amigo dele é mecânico especializado em Ferrari"
20,585091,Shakira: Cambiaste un ferrari x un Twingo https://t.co/BlfrSCsxhX
20,689939,Y ves al twingo y 5 puertas y entiendes lo del ferrari de 2 puertas de Shakira
20,637946,"Shakira tenía su Twingo... Claro que sí

https://t.co/SR34C0yejY"
20,743335,"Al rededor del mundo aparecen los cadáver de Twingo, no aguantaron la presion al escuchar en su radio la sesión de Bizarrap &amp; Shakira 😂 https://t.co/CNb3nBP8RD"
20,728480,Toujours 200% derrière Shakira mais ah ouais la twingo https://t.co/YwDcwPzLev
21,632799,Shakira - La Tortura (Official HD Video) ft. Alejandro Sanz https://t.co/oU2gVkEJ9y via @YouTube
21,557565,Tu Boca - Shakira Feat. Gustavo Cerati ( Guitarra Electrica ) https://t.co/IRNbtsqsRJ via @YouTube
21,649553,Loyal by Snoop Dogg featuring Shakira
21,690837,NO ESTÁ GITANA DE SHAKIRA EN SPOTIFY!!!!😡
21,684172,Worst Behavior by Lil Wayne featuring Shakira
21,720559,I Don't Wanna Die by Hollywood Undead by Jay Z featuring Shakira
21,748051,Rap God by Nickelback featuring Shakira
21,722068,We Dem Boyz by Shakira featuring Ariana Grande
21,770380,Shakira - Je l'aime à mourir (Studio Version) [Single] https://t.co/DmrkKIztNf
21,771022,"Shakira, Lil Wayne - Give It Up to Me (Single) https://t.co/cMzAcUUwzy"
22,663050,Eu no renascença foi nesse pique https://t.co/FPd7PaUGiK
22,537651,"Terça vou tentar ativar né, dia 20 é aqueles pique https://t.co/9wSukwCtvY"
22,560225,"piscinar nesse pique na sexta
azar https://t.co/6ZPsXLPkiA"
22,631118,"não tem nem uma semana de jogo direito e já tá nesse pique, imagina em três meses como q vai ficar"
22,651698,"Aniversário da rapeize hoje, vai ficar naquele pique"
22,769619,Ano novo da tropa vai ser nesse pique https://t.co/uUeGO53Npn
22,742833,skz queremos o próximo comeback nesse pique
22,762306,Episódio de hoje ficou pique os fillers do Naruto po
22,766998,Já vejo minha turma reunida nesse pique dia 18 https://t.co/YKyIvKGRUw
22,612520,Dia 27 é nesse pique ein @Gabriela_Gabrry @VitamiinaC https://t.co/w4gxsMejGS
23,555404,Me ahorré caleta de plata en los pasajes de las vacaciones gracias a Shakira y Jetsmart 😍
23,524072,Pelas minhas contas tem quase 20 amigos querendo ir no show da Shakira e nem começou a vender. Daqui a pouco da pra gente fechar a grade ahdhhd
23,557460,"antes de q diosito me lleve , tengo q ir a un concierto de Gloria trevi, Alejandra guzman , Marisela , Ana barbara,  Shakira , y paulina rubio , antes q se hagan mas viejas 🛐"
23,761944,"Tengo que ahorrar por tres motivos, alguna emergencia, mi retiro y por si a Rihanna o Shakira se les ocurre una gira 🥹"
23,562783,Ya quiero concierto de @shakira para un aplauso de bienvenida de 5 minutos 🙏🏽 mi heroína auuuu
23,619480,A minha diva do pop estará em Porto Alegre e tudo que eu mais quero é ir no show e curtir muito. Será que consigo um ingresso no camarote com a produção?  Sonhar não custa nada 🤭❤️ I Love you @shakira
23,649150,"Ya que RBD no viene, iré al de Shakira 😍"
23,686103,daria lo q sea x ir a ver un mtv unplugged de shakira
23,735386,"Yo sí quiero ver a Shakira 🥹 y no por lo que últimamente pasa, la quiero ver desde siempre.
Ahí te vamos octubre 2023 😱😅"
23,775545,i need shakira to tour again
24,501349,"la canción de Shakira está horrible, alguien tiene que decirlo"
24,530503,"El problema de Shakira no es está canción, por qué está buena. El problema fue la pinche canción que hizo con Ozuna."
24,537314,posso dirvi che la canzone di shakira mi fa cagare sembra scritta da una quattordicenne
24,560474,No es por nada pero q HORRIBLE la última cancion de shakira
24,569786,mano essa música da shakira eh ruim mas eh mto boa n sei gente
24,573703,"Malísima esa canción Shakira, pero tqm"
24,587119,"Shakira das pena de verdad, basura de canción"
24,580509,Harto mala la canción de Shakira
24,600779,Désolée mais la chanson de Shakira est nulle à chier
24,608467,a canzon e shakira già ma rutt o cazz
25,680326,"DISCULPAAA QUEEE!!
Con razón crió como crió al animal de su hijo
Definitivamente Shakira se vio demasiado amable con la canción y con toda esa gentuza https://t.co/4WSD7h4fZ3"
25,644784,"Hasta la madre de Shakira!

Nunca fui su fan aunque reconozco que hay 3 o 4 canciones que me gustan, en realidad se me hace gangosa aunque reconozco que es muy exitosa, pero no me ha gustado NADA la forma en que ha llevado el tema de Pique, que gracias a su dolor ha hecho"
25,671350,"Ma per favore
L'unico motivo per cui ho mai sentito parlare di sto tipo è per sto whole casino, non so neanche che faccia abbia
Shakira queen da secoli https://t.co/NNioQrxbD9"
25,522208,"Y a esta q le paso ? De donde saco esa afirmación ¡ ese tipo es un Patán, infiel, destruye hogares y pretende ridiculizar a Shakira cada vez q abre su jeta ¡ pobre tipejo¡ https://t.co/265WwkTCUG"
25,534799,"verdaderamente es el ser más insoportable del mundo. se hace el chistosito pero lo único que da es cringe. Shakira tenía razón cuando dijo ""Este todavía es un niño"" https://t.co/Wgg4Hw5E8n"
25,702087,"Según reveló el periodista Jaime Bayly, si él hubiera aceptado la salida, hoy Shakira y él tendrían hijos https://t.co/60CpBan0C0"
25,733361,"Shakira avait raison, il a plus d’oseille pour prendre un Labello à sa meuf https://t.co/BdK6R1RF3Y"
25,708155,"O cara largou a Shakira, gente. A Shakira."
25,717875,Imagine posting a photo for the specific purpose of hurting Shakira more.. this man is pure EVIL https://t.co/9Q9tg550zm
